tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-06-16,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-16 10:45:00,2026-06-16 10:46:00,2026-06-16 11:00:00,8.5600004196167,8.539999961853027,-0.002336501960658488,-0.003336501960658488,0.004694830951162521,0.008245070716805802,0.01062575557857226,0.014201170209199976,0.04866175249831928,-0.008111204391189508,456361893.2,6812292168,6082441168.32,32.700204,2.216153,2026-06-15,10
2026-06-16,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-16 13:15:00,2026-06-16 13:16:00,2026-06-16 13:30:00,8.770000457763672,8.6899995803833,-0.009122106408734565,-0.010122106408734566,0.00228304835237525,0.02810301782086766,0.024504089337809454,0.03873238333049023,0.07664234719892993,0.017381183840226466,456361893.2,6812292168,6082441168.32,32.700204,2.216153,2026-06-15,10
2026-06-18,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-18 10:30:00,2026-06-18 10:31:00,2026-06-18 10:45:00,8.609999656677246,8.539999961853027,-0.008130046180656048,-0.009130046180656048,0.003496472405355666,0.0023282309352847808,0.014134262519924334,0.01886802001456611,0.03349290647660097,0.022565270624905764,449596728.55,6985067694,6236705980.56,33.529557,2.27236,2026-06-17,10
2026-06-23,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-23 10:15:00,2026-06-23 10:16:00,2026-06-23 10:30:00,8.319999694824219,8.25,-0.008413425167282718,-0.009413425167282718,0.003618785658532797,0.010935620606782548,0.010935620606782548,0.024600222195555244,0.028395003877097924,0.030978935496161153,440171246.3,6713563296,5994289847.04,32.226288,2.184035,2026-06-22,10
2026-06-23,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-23 10:45:00,2026-06-23 10:46:00,2026-06-23 11:00:00,8.350000381469727,8.279999732971191,-0.008383310814437883,-0.009383310814437884,0.003605851892539258,0.012121258359966802,0.003605851892539258,0.020606069853811526,0.03950613330294139,0.03469649284188803,440171246.3,6713563296,5994289847.04,32.226288,2.184035,2026-06-22,10
2026-06-29,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-29 10:30:00,2026-06-29 10:31:00,2026-06-29 10:45:00,7.03000020980835,6.949999809265137,-0.011379857490131373,-0.012379857490131374,0.008608381839714463,0.01884059603538235,0.024781351747125147,0.029197122465218994,0.03801165880768398,0.0028530642330242273,387087683.9,5825003448,5200927955.52,27.961044,1.894972,2026-06-26,10
2026-06-29,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-29 11:15:00,2026-06-29 11:16:00,2026-06-29 11:30:00,6.980000019073486,6.929999828338623,-0.007163351088572134,-0.008163351088572135,0.001434753110883591,0.0028735604621976663,0.004316577069305216,0.007215034916797425,0.03801165880768398,-0.004279630360744635,387087683.9,5825003448,5200927955.52,27.961044,1.894972,2026-06-26,10
2026-06-29,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-29 13:30:00,2026-06-29 13:31:00,2026-06-29 13:45:00,6.989999771118164,7.039999961853027,0.00715310334364494,0.00615310334364494,0.0028735604621976663,0.014534869617613966,0.007215034916797425,0.014534869617613966,0.03801165880768398,-0.004279630360744635,387087683.9,5825003448,5200927955.52,27.961044,1.894972,2026-06-26,10
2026-06-29,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-06-29 13:45:00,2026-06-29 13:46:00,2026-06-29 14:00:00,7.03000020980835,7.039999961853027,0.0014224397932058874,0.0004224397932058874,0.0028490001397227793,0.00859598031741915,0.023255791388182345,0.02616276531170536,0.03801165880768398,0.004279562338327825,387087683.9,5825003448,5200927955.52,27.961044,1.894972,2026-06-26,10
2026-07-01,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-07-01 10:45:00,2026-07-01 10:46:00,2026-07-01 11:00:00,7.110000133514404,7.130000114440918,0.00281293678634964,0.0018129367863496402,0.004243243598697433,0.005665717022269368,0.004243243598697433,0.011379789661234652,0.03193037319186831,-0.002808986130333757,363317272.3,5833230854,5208273898.96,28.000537,1.897648,2026-06-30,10
2026-07-02,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-07-02 10:15:00,2026-07-02 10:16:00,2026-07-02 10:30:00,7.25,7.199999809265137,-0.006896578032394962,-0.007896578032394963,0.0027662490835065334,0.011157590356317693,0.01825844333292559,0.024011310469754577,0.02982955103478413,0.024011310469754577,357368835.8,5866140478,5237657672.72,28.158509,1.908354,2026-07-01,10
2026-07-03,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-07-03 13:15:00,2026-07-03 13:16:00,2026-07-03 13:30:00,7.269999980926514,7.239999771118164,-0.004126576325592546,-0.005126576325592546,0.0013773762712701032,0.012534840492985921,0.01678320055363791,0.021008417110974564,0.041428565979003906,0.0013773762712701032,338304328.55,5973000000,5336000000,41.71,1.99,2026-07-02,10
2026-07-03,002334,英威腾,SZ,ROLLING_MOMENTUM,2026-07-03 14:00:00,2026-07-03 14:01:00,2026-07-03 14:15:00,7.260000228881836,7.25,-0.001377441951317393,-0.002377441951317393,0.0013773762712701032,0.0027586180588294873,0.004143675518889722,0.005532498167012845,0.04285717010498047,0.0013773762712701032,338304328.55,5973000000,5336000000,41.71,1.99,2026-07-02,10
