tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-06-17,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-17 13:45:00,2026-06-17 13:46:00,2026-06-17 14:00:00,5.019999980926514,4.989999771118164,-0.005976137434728135,-0.006976137434728135,0.003999996185302779,0.006012066369619706,0.003999996185302779,0.006012066369619706,0.022044115943868237,-0.007905130890387913,696867196.6,60450739260.9,60450739260.9,58.940771,0.313428,2026-06-16,10
2026-06-17,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-17 14:15:00,2026-06-17 14:16:00,2026-06-17 14:30:00,5.039999961853027,5.059999942779541,0.003968250213867153,0.0029682502138671527,0.003984059960657982,0.010020078763181894,0.003984059960657982,0.012024132739239413,0.022044115943868237,-0.003952565445193956,696867196.6,60450739260.9,60450739260.9,58.940771,0.313428,2026-06-16,10
2026-06-22,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-22 11:00:00,2026-06-22 11:01:00,2026-06-22 11:15:00,4.909999847412109,4.940000057220459,0.006110022554106864,0.005110022554106864,0.00204076568368472,0.008213544721353827,0.012371122465844042,0.01652890933552542,0.020703914329637918,-0.01603204957424842,689137242.7,58894581616.56,58894581616.56,57.423484,0.30536,2026-06-18,10
2026-06-22,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-22 11:15:00,2026-06-22 11:16:00,2026-06-22 11:30:00,4.940000057220459,4.96999979019165,0.006072820369170451,0.005072820369170451,0.0020284440628888234,0.006110022554106864,0.014373752218957314,0.01639342660450316,0.026915137990554783,-0.010019983204628713,689137242.7,58894581616.56,58894581616.56,57.423484,0.30536,2026-06-18,10
2026-06-24,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-24 13:15:00,2026-06-24 13:16:00,2026-06-24 13:30:00,4.78000020980835,4.78000020980835,0,-0.001,0.004192868135531658,0.004192868135531658,0.008421044600637417,0.010548563955535384,0.042194155223580276,0.004192868135531658,700877403.4,58894581616.56,58894581616.56,57.423484,0.30536,2026-06-23,10
2026-06-25,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-25 10:30:00,2026-06-25 10:31:00,2026-06-25 10:45:00,4.769999980926514,4.829999923706055,0.012578604406595195,0.011578604406595194,0.006342539045956608,0.012766047245027501,0.0042195060610632495,0.01918979775902807,0.02345418596425275,0,701824807,56979310669.68,56979310669.68,55.556054,0.295429,2026-06-24,10
2026-06-25,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-25 10:45:00,2026-06-25 10:46:00,2026-06-25 11:00:00,4.829999923706055,4.860000133514404,0.006211223660916865,0.005211223660916865,0.006249944120647832,0.0147058175332615,0.027659599939695356,0.03411510564179698,0.03411510564179698,0.0147058175332615,701824807,56979310669.68,56979310669.68,55.556054,0.295429,2026-06-24,10
2026-06-25,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-25 11:00:00,2026-06-25 11:01:00,2026-06-25 11:15:00,4.860000133514404,4.809999942779541,-0.010288104806842169,-0.01128810480684217,0.00206190290277819,0.006211223660916865,0.02100838231599389,0.027368445145456333,0.04051173878515102,0.02100838231599389,701824807,56979310669.68,56979310669.68,55.556054,0.295429,2026-06-24,10
2026-06-26,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-26 10:15:00,2026-06-26 10:16:00,2026-06-26 10:30:00,4.800000190734863,4.78000020980835,-0.004166662527455345,-0.005166662527455345,0.002087730472124516,0.01052635594418172,0.006289352186228392,0.01691330304090033,0.025369954561350605,0.006289352186228392,699006410.25,57099015103.86,57099015103.86,55.672768,0.29605,2026-06-25,10
2026-06-30,600048,保利发展,SH,ROLLING_MOMENTUM,2026-06-30 13:45:00,2026-06-30 13:46:00,2026-06-30 14:00:00,4.639999866485596,4.610000133514404,-0.006465459878108537,-0.007465459878108537,0.00432900030777672,0.008695644061371466,0.006507534078599164,0.015250477668230955,0.028384304935910265,0.0021597736063738715,665554230.1,56500492932.96,56500492932.96,55.089196,0.292947,2026-06-29,10
2026-07-01,600048,保利发展,SH,ROLLING_MOMENTUM,2026-07-01 10:15:00,2026-07-01 10:16:00,2026-07-01 10:30:00,4.739999771118164,4.71999979019165,-0.0042194054625018795,-0.0052194054625018796,0.006369370005991248,0.014989227768871904,0.023758024613035778,0.0326087170602698,0.0326087170602698,0.004237284282951448,647444162.2,55423153025.34,55423153025.34,54.038766,0.287361,2026-06-30,10
2026-07-02,600048,保利发展,SH,ROLLING_MOMENTUM,2026-07-02 13:45:00,2026-07-02 13:46:00,2026-07-02 14:00:00,4.670000076293945,4.690000057220459,0.004282651092028633,0.003282651092028633,0.004282651092028633,0.0021368011215048277,0.004282651092028633,0.006423925584814638,0.038961105981499156,0.0021368011215048277,638395199.6,56500492932.96,56500492932.96,55.089196,0.292947,2026-07-01,10
2026-07-03,600048,保利发展,SH,ROLLING_MOMENTUM,2026-07-03 14:00:00,2026-07-03 14:01:00,2026-07-03 14:15:00,4.679999828338623,4.679999828338623,0,-0.001,0.002141274492786227,0.006451555345359905,0.006451555345359905,0.008620681681899223,0.023758024613035778,0,629971673.05,55662561893.7,55662561893.7,54.272195,0.288602,2026-07-02,10
