tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-06-18,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-06-18 10:15:00,2026-06-18 10:16:00,2026-06-18 10:30:00,48.290000915527344,49.18000030517578,0.018430303847069673,0.017430303847069673,0.004787667315842903,0.020076094020840873,0.03295529489863225,0.03937513739808263,0.04205104181091479,-0.004331664324577877,3763388974.3,311882022079.26,299749316855.26,40.446091,5.090117,2026-06-17,10
2026-06-22,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-06-22 10:45:00,2026-06-22 10:46:00,2026-06-22 11:00:00,47.900001525878906,47.810001373291016,-0.001878917530707569,-0.002878917530707569,0.008845871686855356,0.003982444876384106,0.005668705683578468,0.010335407720815315,0.02325586271799529,-0.026422748311007882,3792936033.95,321373217899.08,308871290107.08,41.676946,5.24502,2026-06-18,10
2026-06-22,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-06-22 13:15:00,2026-06-22 13:16:00,2026-06-22 13:30:00,48.5,49.27000045776367,0.01587629809822011,0.014876298098220109,0.009995825440662243,0.007896946727973475,0.011048546295807427,0.01294360985666776,0.025792838063033896,-0.014227657562695395,3792936033.95,321373217899.08,308871290107.08,41.676946,5.24502,2026-06-18,10
2026-06-22,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-06-22 13:30:00,2026-06-22 13:31:00,2026-06-22 13:45:00,49.25,48.810001373291016,-0.008933982268202745,-0.009933982268202746,0.008185011962787758,0.01587629809822011,0.023898619106512475,0.02980409168026288,0.04460889311597138,0.0014227580028198794,3792936033.95,321373217899.08,308871290107.08,41.676946,5.24502,2026-06-18,10
2026-06-24,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-06-24 11:00:00,2026-06-24 11:01:00,2026-06-24 11:15:00,50.86000061035156,50.869998931884766,0.00019658516345288923,-0.0008034148365471108,0.0037498016236894305,0.004344415943024149,0.007527754983382762,0.010321565040473324,0.049662789495603876,0.013147407119151966,3912033541.7,325090049828.52,312443531380.52,42.15896,5.305681,2026-06-23,10
2026-06-25,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-06-25 10:45:00,2026-06-25 10:46:00,2026-06-25 11:00:00,49.779998779296875,50.34000015258789,0.011249525653341585,0.010249525653341585,0.006266374589536383,0.011583005597008311,0.0215472860029573,0.02443035236651414,0.030826140663865464,-0.0032038416462137898,4079457454,333519293668.5,320544864268.5,43.252097,5.443252,2026-06-24,10
2026-06-25,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-06-25 11:00:00,2026-06-25 11:01:00,2026-06-25 11:15:00,50.31999969482422,50.439998626708984,0.0023847164668624465,0.0013847164668624465,0.00841350158349674,0.011249525653341585,0.022962834568956314,0.030228749385448728,0.03658032850140969,0.00800964230833956,4079457454,333519293668.5,320544864268.5,43.252097,5.443252,2026-06-24,10
2026-06-30,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-06-30 13:15:00,2026-06-30 13:16:00,2026-06-30 13:30:00,52.33000183105469,52.13999938964844,-0.003630851036842353,-0.004630851036842353,0.00229846291297342,0.008673877287485698,0.005186332129107241,0.011389964503431438,0.03185331177955697,0.00925753849680766,4174021825.2,351306989330.82,337640590362.82,45.558876,5.733558,2026-06-29,10
2026-06-30,600276,恒瑞医药,SH,TAIL_MOMENTUM,2026-06-30 14:45:00,2026-06-30 14:46:00,2026-06-30 15:00:00,52.029998779296875,52.040000915527344,0.00019223787171118722,-0.0008077621282888128,0.0025053202860736423,0.003278726878409133,0.004829051531571205,0.006189549131565997,0.03384912909429727,0.003278726878409133,4174021825.2,351306989330.82,337640590362.82,45.558876,5.733558,2026-06-29,10
2026-07-01,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-01 10:15:00,2026-07-01 10:16:00,2026-07-01 10:30:00,50.959999084472656,51.779998779296875,0.016091046105887186,0.015091046105887185,0.010309287706608439,0.008709394749052635,0.004731818966746459,0.015531636008310645,0.03205895203538622,-0.04960835323385948,4237542493.1,345399881442.96,331963278338.96,44.792819,5.63715,2026-06-30,10
2026-07-01,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-01 10:30:00,2026-07-01 10:31:00,2026-07-01 10:45:00,51.79999923706055,53.16999816894531,0.026447856217430177,0.025447856217430176,0.009553477383955178,0.016091046105887186,0.0249405841274013,0.03106327201662129,0.03205895203538622,-0.03431555742709547,4237542493.1,345399881442.96,331963278338.96,44.792819,5.63715,2026-06-30,10
2026-07-02,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-02 10:30:00,2026-07-02 10:31:00,2026-07-02 10:45:00,53.849998474121094,53.470001220703125,-0.007056588007158138,-0.008056588007158139,0.004664179237257038,0.009372071495794776,0.008615828614559673,0.015257136390336434,0.044452827341657564,0.0011154035614904245,4501385028.25,356948609223.72,343062742295.72,46.290504,5.825633,2026-07-01,10
2026-07-02,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-02 14:00:00,2026-07-02 14:01:00,2026-07-02 14:15:00,54.31999969482422,53.88999938964844,-0.007916058681729954,-0.008916058681729955,0.0064803240084312375,0.008160282944142727,0.010596759344164264,0.013591501669702577,0.044452827341657564,0.010596759344164264,4501385028.25,356948609223.72,343062742295.72,46.290504,5.825633,2026-07-01,10
2026-07-03,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-03 10:15:00,2026-07-03 10:16:00,2026-07-03 10:30:00,54.150001525878906,53.959999084472656,-0.0035088169169384953,-0.004508816916938495,0.008002983600209568,0.0025916214080357047,0.006878581996416333,0.01975035232820921,0.030455924031644654,-0.005873709572558505,4664760038.4,355023821260.26,341212831636.26,46.040889,5.794219,2026-07-02,10
2026-07-03,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-03 11:15:00,2026-07-03 11:16:00,2026-07-03 11:30:00,53.83000183105469,54.04999923706055,0.00408689204017354,0.0030868920401735398,0.0024181747056186698,0.00672521237737822,0.008798226072878279,0.014639688661127082,0.03509764995168618,-0.01082966515318129,4664760038.4,355023821260.26,341212831636.26,46.040889,5.794219,2026-07-02,10
2026-07-07,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-07 10:15:00,2026-07-07 10:16:00,2026-07-07 10:30:00,56.119998931884766,55.59000015258789,-0.009444026895655488,-0.01044402689565549,0.001069856573373551,0.00591288314347449,0.004473072154770996,0.013309383071498315,0.016187078247813513,0.020170827457280716,5097490071.55,376794000000,362136000000,46.41,6.04,2026-07-06,10
2026-07-07,600276,恒瑞医药,SH,TAIL_MOMENTUM,2026-07-07 14:45:00,2026-07-07 14:46:00,2026-07-07 15:00:00,55.45000076293945,55.36000061035156,-0.0016230865888110513,-0.0026230865888110513,0.00018031237864080119,0.007813925399132504,0.007997066940171216,0.010921046665747003,0.029518930400057375,0.007813925399132504,5097490071.55,376794000000,362136000000,46.41,6.04,2026-07-06,10
2026-07-08,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-08 14:00:00,2026-07-08 14:01:00,2026-07-08 14:15:00,54.880001068115234,54.45000076293945,-0.007835282376217112,-0.008835282376217113,0.0032906819500033713,0.007157265142873959,0.006233959422085267,0.01271886869509653,0.04994444838427525,0.009380212364348273,5238624366.25,367435000000,353142000000,45.25,5.89,2026-07-07,10
2026-07-09,600276,恒瑞医药,SH,ROLLING_MOMENTUM,2026-07-09 13:15:00,2026-07-09 13:16:00,2026-07-09 13:30:00,54.79999923706055,54.599998474121094,-0.0036496490095604406,-0.004649649009560441,0.0010964465872682627,0.00995569845353561,0.008653975218586574,0.014219697532204423,0.052980191723730696,-0.01208299322676254,5233406868.85,363320000000,349187000000,44.75,5.83,2026-07-08,10
