tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-06-16,601688,华泰证券,SH,ROLLING_MOMENTUM,2026-06-16 10:15:00,2026-06-16 10:16:00,2026-06-16 10:30:00,20.649999618530273,20.579999923706055,-0.0033898157926067762,-0.004389815792606776,0.006341422476419556,0.014756479989492144,0.010778996325293333,0.021276611808763057,0.028913257185812613,0.008801877315982809,2292295104.9,183786946682.96,148765595038.16,11.21781,1.058439,2026-06-15,10
2026-06-16,601688,华泰证券,SH,ROLLING_MOMENTUM,2026-06-16 13:30:00,2026-06-16 13:31:00,2026-06-16 13:45:00,20.579999923706055,20.389999389648438,-0.009232290318852532,-0.010232290318852533,0.0029239505167595325,0.003412954365824339,0.0043923940260239824,0.005862278615471617,0.034396837110045375,0.006356926939689478,2292295104.9,183786946682.96,148765595038.16,11.21781,1.058439,2026-06-15,10
2026-06-17,601688,华泰证券,SH,TAIL_MOMENTUM,2026-06-17 14:45:00,2026-06-17 14:46:00,2026-06-17 15:00:00,20.360000610351562,20.399999618530273,0.00196458776913655,0.0009645877691365498,0.0004914117294534392,0.004935852928924067,0.004440066628287553,0.00543212890625,0.02324437372224386,0.004935852928924067,2338774365.1,184599364423.7,149423203267.7,11.267397,1.063118,2026-06-16,10
2026-06-22,601688,华泰证券,SH,ROLLING_MOMENTUM,2026-06-22 10:45:00,2026-06-22 10:46:00,2026-06-22 11:00:00,20.549999237060547,20.709999084472656,0.007785880941716172,0.006785880941716172,0.012820523672518735,0.024950098660553977,0.016831690086452022,0.02697297681475841,0.057069339818122344,-0.03522780496702593,2362849982.4,176475187016.3,142847120972.3,10.771522,1.016331,2026-06-18,10
2026-06-22,601688,华泰证券,SH,ROLLING_MOMENTUM,2026-06-22 11:00:00,2026-06-22 11:01:00,2026-06-22 11:15:00,20.709999084472656,20.459999084472656,-0.01207146359496647,-0.01307146359496647,0.0024200986171261096,0.008276444078286316,0.033433040835152195,0.034431067624071776,0.06580970329501579,-0.02724292184654986,2362849982.4,176475187016.3,142847120972.3,10.771522,1.016331,2026-06-18,10
2026-06-22,601688,华泰证券,SH,ROLLING_MOMENTUM,2026-06-22 13:15:00,2026-06-22 13:16:00,2026-06-22 13:30:00,20.979999542236328,21.1200008392334,0.0066730838918858115,0.0056730838918858115,0.004789290492771103,0.004789290492771103,0.02541546828114516,0.02689482721473957,0.07969147435788049,-0.014560890557074768,2362849982.4,176475187016.3,142847120972.3,10.771522,1.016331,2026-06-18,10
2026-06-24,601688,华泰证券,SH,ROLLING_MOMENTUM,2026-06-24 11:00:00,2026-06-24 11:01:00,2026-06-24 11:15:00,21.030000686645508,20.90999984741211,-0.005706173814326143,-0.006706173814326143,0.001427924146534032,0.005255643036200075,0.007180542377288823,0.01296832188863073,0.03458219170301491,0.009112735279682704,2696163237.1,191730586814.64,155195542171.44,11.702666,1.104187,2026-06-23,10
2026-06-26,601688,华泰证券,SH,TAIL_MOMENTUM,2026-06-26 14:45:00,2026-06-26 14:46:00,2026-06-26 15:00:00,20.59000015258789,20.40999984741211,-0.008742122576097078,-0.009742122576097079,0,0.003412954365824339,0.005373747632702708,0.006347708545946462,0.0508309365622901,0.003412954365824339,2849704098.1,193174885020.4,156364623468.4,11.790822,1.112505,2026-06-25,10
2026-06-29,601688,华泰证券,SH,ROLLING_MOMENTUM,2026-06-29 13:45:00,2026-06-29 13:46:00,2026-06-29 14:00:00,20.850000381469727,20.860000610351562,0.00047962727572525843,-0.0005203727242747416,0.007736936414457718,0.007736936414457718,0.005791546486975774,0.009689959731285613,0.03531148809492635,0.0009606367942764926,2914488790.85,184238289872.26,149130932943.46,11.245358,1.061039,2026-06-26,10
2026-06-30,601688,华泰证券,SH,TAIL_MOMENTUM,2026-06-30 14:45:00,2026-06-30 14:46:00,2026-06-30 15:00:00,20.639999389648438,20.6200008392334,-0.0009689220448847458,-0.0019689220448847458,0.003402999312724031,0.006829238519435954,0.008304840351559761,0.0097798947740515,0.02349483774186356,0.006829238519435954,2938262054.6,188300378575.96,152418974091.16,11.493296,1.084433,2026-06-29,10
