tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,signalStrength,dailySignalRank,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-07-15,601696,中银证券,SH,ROLLING_MOMENTUM,2026-07-15 13:45:00,2026-07-15 13:46:00,2026-07-15 14:00:00,11.970000267028809,11.899999618530273,-0.005848007262903021,-0.006848007262903021,0.00756931844532005,0.013536366458805515,0.018707424240876014,0.020442911055977397,0.039028605350121204,0.004191050778000083,0.012442311698928954,74,1195583690.95,32280000000,32280000000,28.66,1.67,2026-07-14,10
