tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,signalStrength,dailySignalRank,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-07-13,002966,苏州银行,SZ,ROLLING_MOMENTUM,2026-07-13 10:30:00,2026-07-13 10:31:00,2026-07-13 10:45:00,7.650000095367432,7.739999771118164,0.011764663350165572,0.01076466335016557,0.0052562366821609086,0.013245020146527287,0.013245020146527287,0.019920267510071143,0.05205474351713768,-0.014175274519322323,0.010049506760780735,69,344028465.15,32725000000,32175000000,5.98,0.64,2026-07-10,10
