symbol,name,tradeCount,tradedDays,averageTradeReturn,winRate,averageWin,averageLoss,profitLossRatio,compoundedSignalReturn,rollingMomentumTrades,tailMomentumTrades
300751,迈为股份,8,6,0.004224086070006752,0.75,0.007996797577430844,-0.007094048452265522,1.127254434648952,0.0338537063763662,7,1
688486,龙迅股份,24,12,0.0014217941661911159,0.4583333333333333,0.010156276972305782,-0.005968922054367447,1.7015261515895415,0.033361820028624756,22,2
600050,中国联通,13,10,0.002530422395925406,0.6923076923076923,0.006265000781347705,-0.0058723789712747665,1.066859072276071,0.03295401323820757,12,1
600895,张江高科,21,14,0.0016587598655839482,0.38095238095238093,0.013448280836110132,-0.005596329962432167,2.403053595193216,0.03282673734344366,19,2
688209,英集芯,19,14,0.0017577780052347592,0.3684210526315789,0.01380590020056925,-0.005270293275377026,2.6195696290889243,0.0326570089525724,17,2
600089,特变电工,25,12,0.0012678061249341078,0.48,0.005058369162528831,-0.002231175140537944,2.2671322706245465,0.03167464095381134,23,2
000751,锌业股份,11,5,0.0027844243124579057,0.7272727272727273,0.006609879590249779,-0.007416789761653757,0.891204928636934,0.03072696399635233,10,1
601669,中国电建,17,12,0.0018539586374576116,0.23529411764705882,0.018388801844033797,-0.003233685426104291,5.686639057586776,0.03061316462034336,16,1
301566,达利凯普,10,4,0.003000115141585525,0.7,0.0058563494117604194,-0.0036644314888225602,1.598160432149915,0.030248461834647244,9,1
688677,海泰新光,15,9,0.002047778566058193,0.5333333333333333,0.01108873566675439,-0.00828474383473746,1.338452448011724,0.029940308350907996,13,2
600598,北大荒,14,8,0.002116169391788531,0.5714285714285714,0.005895712769090372,-0.002923221777947256,2.0168544219147333,0.029770058394805732,13,1
300641,正丹股份,15,7,0.0019644165154612796,0.4666666666666667,0.010453901963374812,-0.005463883251463061,1.9132733043985841,0.029247233332130085,14,1
600352,XD浙江龙,20,13,0.00145642510829323,0.45,0.008149040857062029,-0.0040193514134266965,2.0274517002519485,0.02886972539963728,19,1
600580,卧龙电驱,26,12,0.0011141118963625257,0.5384615384615384,0.00656684074338078,-0.005247405091825437,1.2514453579371638,0.028659017385750607,24,2
688380,中微半导,12,6,0.00249164870363582,0.4166666666666667,0.01602634492682873,-0.007175991455787686,2.2333283178456025,0.028277413765909865,11,1
603997,继峰股份,13,7,0.0021717820208770554,0.5384615384615384,0.007456511559165903,-0.003993735773793268,1.8670517984928368,0.028124766167317405,12,1
603358,华达科技,19,11,0.0014548852697296242,0.47368421052631576,0.007592539792038555,-0.004069003800348414,1.8659456133681747,0.027260573551703304,19,0
600850,电科数字,10,7,0.002701376444712845,0.4,0.010719865548123042,-0.0026442829575606206,4.053978231592973,0.02704605314384989,10,0
