symbol,name,tradeCount,tradedDays,averageTradeReturn,winRate,averageWin,averageLoss,profitLossRatio,compoundedSignalReturn,rollingMomentumTrades,tailMomentumTrades
605060,联德股份,2,2,0.012713940081878483,0.5,0.02687253240847054,-0.0014446522447135726,18.601384870861075,0.02538905869949204,2,0
000997,新 大 陆,11,8,0.002296004620039992,0.6363636363636364,0.005724232721306082,-0.0037033945571756646,1.5456718513059482,0.02529417785253152,11,0
601168,西部矿业,16,9,0.001592687438764874,0.4375,0.009506434117217062,-0.004562448866697938,2.083625350106624,0.025235732754688822,15,1
600366,宁波韵升,9,9,0.0027807063362359505,0.6666666666666666,0.004671222780844309,-0.0010003265529807672,4.669697877083266,0.025198094758714484,8,1
603997,继峰股份,6,5,0.004208100955298981,0.5,0.01249065527909543,-0.004074453368497468,3.065602707756991,0.0251297522363938,5,1
600577,精达股份,13,11,0.001955778831756324,0.46153846153846156,0.010748992854816342,-0.005581261759437977,1.9259073159648306,0.02494756879515081,12,1
600301,华锡有色,13,11,0.0019995214285931564,0.46153846153846156,0.013687984727205485,-0.00801916139878884,1.7069097436139427,0.024809181915541156,12,1
603662,柯力传感,12,8,0.0021012469268396525,0.6666666666666666,0.00862874818587897,-0.010953755591238984,0.7877433556012883,0.024724357652777806,12,0
301566,达利凯普,9,4,0.0027272110269407103,0.6666666666666666,0.005923032284822347,-0.0036644314888225602,1.6163577632407888,0.024657671189241226,8,1
002430,杭氧股份,14,11,0.0017303666494396287,0.6428571428571429,0.004448663270777926,-0.0031625672689693067,1.4066620224738378,0.024344947187328714,12,2
002922,伊戈尔,11,8,0.00218326897554017,0.5454545454545454,0.006259883049439992,-0.0027086679131396165,2.311055932354647,0.024133850634151077,11,0
002928,华夏航空,6,5,0.003904661927884153,0.8333333333333334,0.005746418814873677,-0.005304122507063468,1.0833872723002165,0.023495668440109085,6,0
002913,奥士康,11,10,0.002130427889511354,0.45454545454545453,0.00810276841309585,-0.00284652254680906,2.846549879669501,0.023427745260494515,11,0
600352,XD浙江龙,9,7,0.002569117070253424,0.4444444444444444,0.010742170801757767,-0.003969325914950051,2.7062959887719233,0.022917977667603617,9,0
688380,中微半导,5,4,0.004824826016819684,0.4,0.02984949768872569,-0.011858288431117655,2.5171843189778396,0.022490271416947483,5,0
300003,乐普医疗,5,3,0.004474100585030815,0.6,0.009404823626603664,-0.0029219839773284564,3.2186431204193013,0.022404826897073127,5,0
600809,山西汾酒,11,7,0.0020618727125314732,0.6363636363636364,0.008865687539969191,-0.009844803235484534,0.9005449197820201,0.022264938949773994,11,0
300319,麦捷科技,2,2,0.010660702246987452,1,0.010660702246987452,,,0.0214286731134119,2,0
002940,昂利康,13,10,0.0016809477261211343,0.5384615384615384,0.009519552659056305,-0.007464091362303231,1.2753799755364745,0.021428008138348442,12,1
000100,TCL科技,7,4,0.0030163366908908212,0.5714285714285714,0.006979181266729029,-0.002267456076893455,3.0779785936541306,0.021119374282920544,7,0
600338,西藏珠峰,17,10,0.001242434136642118,0.5882352941176471,0.004618745315481188,-0.0035808675474136966,1.2898397537259105,0.02109266616698524,16,1
000833,粤桂股份,6,5,0.003503107704620941,0.5,0.010867513430760423,-0.003861298021518541,2.8144715508093654,0.02097958331747174,6,0
600497,驰宏锌锗,13,9,0.0016437847475185413,0.46153846153846156,0.011604431293395279,-0.006893912291804376,1.683286761160403,0.02074408386797888,13,0
000630,铜陵有色,8,8,0.002580982738218177,0.75,0.004954800204902354,-0.004540469661834356,1.0912527940778287,0.020717091798154064,7,1
600482,中国动力,16,14,0.0013334473067233565,0.375,0.012511784995172581,-0.005373555306346178,2.328399780383044,0.02058251243534759,15,1
300760,迈瑞医疗,10,6,0.0020591988362176463,0.5,0.007435779748137983,-0.00331738207570269,2.241460156971196,0.02055121200563037,9,1
002283,天润工业,14,9,0.0015041625207706962,0.5,0.009025952924169713,-0.0060176278826283205,1.4999187553995854,0.020519731427549148,13,1
601100,恒立液压,15,10,0.0013677720076109572,0.6666666666666666,0.004586086608548845,-0.005068857194264819,0.9047575089978452,0.02038965311138452,13,2
002294,信立泰,13,8,0.0015474830943548355,0.46153846153846156,0.007990326866617862,-0.00397495442472776,2.0101681712149717,0.019939892180093288,12,1
600988,赤峰黄金,9,6,0.0021491529474779603,0.6666666666666666,0.004993740357358667,-0.0035400218722834525,1.410652402025276,0.019379729469955365,9,0
600888,新疆众和,11,10,0.001786597679175015,0.7272727272727273,0.006927196040699191,-0.011921664618222786,0.5810594629638103,0.01934073276561965,11,0
000751,锌业股份,8,3,0.002343145060402757,0.75,0.006665921628030554,-0.010625184642480634,0.6273699566009875,0.018623091789350843,8,0
300953,震裕科技,9,7,0.0020963849115830384,0.4444444444444444,0.010681696678611685,-0.00477186450203988,2.238474431544623,0.018601338885225305,9,0
300015,爱尔眼科,12,7,0.0015489591356828891,0.5833333333333334,0.006043703554597982,-0.004743683050798241,1.2740529858083542,0.018484043555378138,11,1
000933,神火股份,16,10,0.001157495567388763,0.5,0.0055700478424707545,-0.003255056707693229,1.7111984037961958,0.01840067746258689,16,0
002169,智光电气,7,6,0.0026346710997285755,0.5714285714285714,0.008834868963624898,-0.00563225938546652,1.5686189784551454,0.01833294219464654,7,0
002225,濮耐股份,5,2,0.0036280665695798352,0.8,0.004785083211974794,-0.001,4.785083211974794,0.018239106312355702,4,1
301282,金禄电子,1,1,0.018145280886919024,1,0.018145280886919024,,,0.018145280886919135,1,0
002815,崇达技术,7,5,0.002578234723005827,0.7142857142857143,0.005811665141178479,-0.005505341322425804,1.0556412038441425,0.018069434402967266,6,1
002824,和胜股份,4,4,0.004538339632991496,0.5,0.01324122576891651,-0.0041645465029335185,3.1795120452105294,0.018047020771653433,3,1
300709,精研科技,6,4,0.0030197368462685317,0.6666666666666666,0.006920007361496061,-0.004780804184186526,1.4474567656180901,0.01801957986465519,4,2
301687,新广益,5,2,0.0035939837376896657,0.6,0.008124904869492874,-0.0032023979600151456,2.537131540470519,0.018005247262938395,5,0
601186,中国铁建,4,3,0.00445929728467423,0.5,0.0115298381263933,-0.002611243557044839,4.415458717087919,0.01785377317528769,4,0
000612,焦作万方,12,6,0.0014892237860041348,0.5833333333333334,0.00499987886966069,-0.003425693331115042,1.4595231932314443,0.01784085812684122,11,1
601918,新集能源,29,14,0.0006460927294386536,0.4482758620689655,0.009848956978778686,-0.006831234473150122,1.4417536123945964,0.017490623260954408,28,1
301571,国科天成,14,10,0.0012514287873450134,0.5714285714285714,0.007120495323493015,-0.006573993260852322,1.083130913123242,0.017122884851196618,12,2
002171,楚江新材,13,9,0.001327198576199502,0.5384615384615384,0.007943435094824536,-0.006391744028863037,1.2427648946757828,0.01696421057892117,13,0
002768,国恩股份,15,11,0.001161555369503546,0.6,0.007584865763509153,-0.008473410221504865,0.8951373254960966,0.016931637639915342,14,1
603163,圣晖集成,7,3,0.0024203407186471474,0.42857142857142855,0.01117407201022961,-0.004144957750039701,2.6958228971387186,0.016772075162616806,7,0
000880,潍柴重机,11,8,0.0015416375065101012,0.5454545454545454,0.0077209095455855374,-0.0058734889403804225,1.3145354701366747,0.01667319702723158,9,2
689009,九号公司-WD,14,12,0.0012226686764563817,0.35714285714285715,0.008711331409729461,-0.0029376995086953296,2.9653582280776827,0.016668861452455497,12,2
300498,温氏股份,13,11,0.0013148801773027975,0.38461538461538464,0.010857268088207417,-0.0046491122670125895,2.3353422039825342,0.016617619895499258,13,0
002555,三七互娱,11,8,0.0015439220319065242,0.45454545454545453,0.009217165950222506,-0.004850447900023461,1.9002710966502545,0.016518998906338123,10,1
601225,陕西煤业,16,8,0.0010358619743347443,0.5,0.007765865493079033,-0.005694141544409545,1.3638342904741254,0.016183469505840264,14,2
600170,上海建工,2,2,0.008001579235726974,1,0.008001579235726974,,,0.016045702638566528,2,0
002580,圣阳股份,10,6,0.0016010777957985226,0.8,0.0043840962806160075,-0.009530996143471415,0.45998300855667074,0.015911050210355215,10,0
603267,鸿远电子,15,8,0.0010720367507175868,0.5333333333333333,0.006564409630042484,-0.005204960825653725,1.2611832922331392,0.015850033041967748,15,0
601390,中国中铁,9,5,0.0017594719484793516,0.6666666666666666,0.004601576774299029,-0.0039247377031600035,1.1724546001110006,0.01583292615170584,9,0
601233,桐昆股份,11,8,0.0014891240085970101,0.5454545454545454,0.009625651860243703,-0.008274709413379022,1.163261617946414,0.015781796177495755,11,0
603538,美诺华,4,4,0.004039495284889699,0.25,0.03877940770066013,-0.007540475520367111,5.142833180204017,0.015441464511054326,3,1
300641,正丹股份,8,5,0.0019520062994848738,0.375,0.012787971365934422,-0.004549572740384855,2.810807101163673,0.015403992017182677,8,0
600196,复星医药,13,9,0.0011964009963909904,0.46153846153846156,0.008406570454639254,-0.004983744253536093,1.686798123453983,0.015266756358621292,12,1
000878,云南铜业,11,7,0.001369791001377564,0.6363636363636364,0.00546894951586731,-0.005803736398979491,0.9423152844827603,0.014906566408308342,10,1
000938,紫光股份,9,7,0.0016449351873796135,0.6666666666666666,0.0040936680430090355,-0.0032525305238792295,1.2586101845791744,0.014798773620507744,8,1
600345,长江通信,6,4,0.002486278058712932,0.5,0.011448050044288283,-0.006475493926862419,1.767903757394955,0.014718076052794293,5,1
000977,浪潮信息,12,10,0.0012428202329050162,0.5,0.007730972553457042,-0.0052453320876470096,1.4738766629597821,0.01463293415610889,11,1
002532,天山铝业,18,12,0.0008253080820256639,0.4444444444444444,0.00919231856448327,-0.0058683003039404205,1.5664362913245686,0.01421493690666864,18,0
688582,芯动联科,7,4,0.0020472510309119045,0.42857142857142855,0.010661442175047461,-0.004413392327189763,2.415702340660967,0.014120042420498802,6,1
600378,昊华科技,7,4,0.0020145405195586114,0.7142857142857143,0.00558764623933643,-0.006918223779885935,0.8076706416438811,0.014018775618957147,6,1
688578,艾力斯,13,10,0.001098194948727589,0.38461538461538464,0.011704264842164025,-0.0055305987346701835,2.11627445845825,0.013821886129962602,12,1
002979,雷赛智能,3,3,0.00471988975889633,0.6666666666666666,0.015030004665566032,-0.015900340054443074,0.9452630958899624,0.013807400875972764,3,0
603799,华友钴业,19,9,0.0007496940104399292,0.47368421052631576,0.007400535584232506,-0.00523606340597339,1.4133777631091802,0.013752593371572086,19,0
603341,龙旗科技,11,8,0.0012805764551628246,0.36363636363636365,0.010551430438568599,-0.004017054392497618,2.6266585929916197,0.013715124645990118,10,1
002897,意华股份,1,1,0.013610414743062127,1,0.013610414743062127,,,0.013610414743062016,1,0
688059,华锐精密,4,2,0.0035106993144393694,0.75,0.011718853793596348,-0.021113764123031564,0.5550338502083128,0.013607447849963927,4,0
688112,鼎阳科技,7,4,0.0019494121066912114,0.42857142857142855,0.008626521319906266,-0.0030584198032200796,2.820581174246835,0.013561156611603398,6,1
301155,海力风电,1,1,0.01356103413418841,1,0.01356103413418841,,,0.013561034134188521,1,0
601898,中煤能源,17,8,0.0008088258355256686,0.5882352941176471,0.005171516522015552,-0.00542358943088845,0.9535228630254916,0.013531402364736378,17,0
000807,云铝股份,9,9,0.0015060272363079455,0.6666666666666666,0.005123856698891779,-0.005729631688859722,0.8942733105959032,0.013452395562598474,8,1
300093,金刚光伏,1,1,0.013410477257782438,1,0.013410477257782438,,,0.01341047725778255,1,0
301127,武汉天源,7,3,0.0019124299734126296,0.5714285714285714,0.009286592086103329,-0.007919786176841637,1.172581163019071,0.013146300471707617,7,0
002244,滨江集团,5,3,0.002603854434586195,0.6,0.007351069146375437,-0.004516967633097668,1.6274345409320954,0.012962902736322723,5,0
000810,创维数字,3,2,0.004243032193287034,1,0.004243032193287034,,,0.012776616536575691,3,0
603993,洛阳钼业,11,9,0.0011856725296810885,0.5454545454545454,0.007778463745285606,-0.006725676929044333,1.1565324691251362,0.012676121750114566,10,1
002831,裕同科技,18,12,0.0007354828248263526,0.5,0.007798777252960298,-0.006327811603307593,1.232460405250343,0.012615582121040525,16,2
301031,中熔电气,10,5,0.00128732317052015,0.6,0.007684253359902933,-0.008308072113554027,0.9249141383073243,0.012582817534101842,8,2
302132,中航成飞,2,2,0.006266235826108524,1,0.006266235826108524,,,0.012564083310724339,1,1
002271,东方雨虹,2,2,0.006272720336914062,0.5,0.013545440673828124,-0.001,13.545440673828123,0.012531895233154344,2,0
301069,凯盛新材,4,2,0.003120847533403471,0.75,0.004494463377871295,-0.001,4.494463377871295,0.012529454802687967,4,0
002637,赞宇科技,4,3,0.003131820400375491,0.75,0.006748106594035315,-0.007717038180603985,0.8744425563418898,0.01241675211371307,4,0
300007,汉威科技,5,4,0.0023705514983068283,0.4,0.011320699975978843,-0.0035962141534745147,3.1479493414042783,0.011642289561273778,5,0
300873,海晨股份,2,1,0.005805624020895794,1,0.005805624020895794,,,0.011611353677532632,2,0
600346,恒力石化,5,4,0.002296559974761814,0.6,0.006342406763789499,-0.003772210208779713,1.6813502993623541,0.011458646233363456,5,0
600598,北大荒,6,4,0.0019047980974192808,0.8333333333333334,0.003928497529442932,-0.008213699062698976,0.4782860315985389,0.01141773754565123,6,0
603985,恒润股份,3,1,0.003775269528350649,1,0.003775269528350649,,,0.011362916277617652,3,0
600298,安琪酵母,16,12,0.0007207310191221787,0.625,0.004374777439331191,-0.005369346347892841,0.8147690902912306,0.011327126007369293,16,0
601800,中国交建,3,3,0.003783077644657795,0.3333333333333333,0.016741957564260335,-0.0026963623151434737,6.20909047357365,0.011266340237713557,3,0
300832,新产业,5,4,0.0022480181191537165,0.6,0.005628695885685449,-0.0028229985306438823,1.9938713479959307,0.011231063110261008,5,0
600458,时代新材,10,7,0.0011230446144187447,0.8,0.00329276718909774,-0.0075558456842972355,0.435790687988885,0.011169105448430638,9,1
