symbol,name,tradeCount,tradedDays,averageTradeReturn,winRate,averageWin,averageLoss,profitLossRatio,compoundedSignalReturn,rollingMomentumTrades,tailMomentumTrades
600741,华域汽车,1,1,-0.009049483828931004,0,,-0.009049483828931004,,-0.009049483828931004,1,0
300007,汉威科技,1,1,-0.009051108046691847,0,,-0.009051108046691847,,-0.009051108046691847,1,0
300827,上能电气,2,2,-0.004595929060089321,0,,-0.004595929060089321,,-0.009181378586322841,2,0
000963,华东医药,4,4,-0.002256099458232102,0.25,0.014547722470656832,-0.007857373434528414,1.8514739806979736,-0.009194834550169895,4,0
002051,中工国际,1,1,-0.009206295078022952,0,,-0.009206295078022952,,-0.009206295078022952,1,0
601231,环旭电子,6,6,-0.0015275174537329548,0.3333333333333333,0.0072201552890998055,-0.005901353825149335,1.2234743929994907,-0.009266437321019838,5,1
301687,新广益,2,2,-0.0046117249627719015,0.5,0.005655599601240292,-0.014879049526784094,0.3801048979008724,-0.009307599872114158,2,0
002824,和胜股份,2,2,-0.004632633654748808,0.5,0.004482104967403867,-0.013747372276901482,0.3260335776994095,-0.009326884475068575,2,0
603993,洛阳钼业,2,2,-0.004659124655164548,0.5,0.002172896162164429,-0.011491145472493525,0.18909308626939877,-0.009343218376225093,2,0
300763,锦浪科技,3,3,-0.0031240988100248806,0.3333333333333333,0.0012880702469569858,-0.005330183338515814,0.24165589908501123,-0.009357876626539197,3,0
002559,亚威股份,2,2,-0.004679300217652449,0.5,0.0006667048136393969,-0.010025305248944294,0.06650219590167628,-0.009365284354572512,2,0
301419,阿莱德,1,1,-0.009472595813852513,0,,-0.009472595813852513,,-0.009472595813852513,1,0
002145,钛能化学,1,1,-0.009474568565903119,0,,-0.009474568565903119,,-0.009474568565903119,1,0
300201,海伦哲,2,2,-0.004816192180933764,0,,-0.004816192180933764,,-0.009610000067832747,2,0
600906,财达证券,2,2,-0.004842838646744784,0,,-0.004842838646744784,,-0.00966877357593976,1,1
600150,中国船舶,2,2,-0.004881506906044663,0,,-0.004881506906044663,,-0.009741183309668888,2,0
300012,华测检测,1,1,-0.009746347173728576,0,,-0.009746347173728576,,-0.009746347173728576,1,0
600982,宁波能源,1,1,-0.009802766797323947,0,,-0.009802766797323947,,-0.009802766797323947,1,0
002250,联化科技,1,1,-0.010146318415812039,0,,-0.010146318415812039,,-0.010146318415812039,1,0
300850,新强联,3,3,-0.0034083338054033212,0,,-0.0034083338054033212,,-0.010192803112898163,3,0
000601,韶能股份,1,1,-0.010202445238506663,0,,-0.010202445238506663,,-0.010202445238506663,1,0
002414,高德红外,2,2,-0.005226678602548329,0,,-0.005226678602548329,,-0.010433873964239893,0,2
603890,春秋电子,3,3,-0.003481745647215335,0.3333333333333333,0.0030907628430035814,-0.006767999892324794,0.45667300416311185,-0.010447787242724438,3,0
000533,顺钠股份,1,1,-0.010451831965108127,0,,-0.010451831965108127,,-0.010451831965108127,1,0
600104,上汽集团,3,3,-0.0035330464133723747,0,,-0.0035330464133723747,,-0.010565631579898094,3,0
301031,中熔电气,4,4,-0.0026332322787689095,0.25,0.011639425297113148,-0.007390784804062929,1.574856474066816,-0.010630059516201107,2,2
001257,盛龙股份,3,3,-0.003513238231534451,0.3333333333333333,0.008448810028448883,-0.009494262361526118,0.8898858812545826,-0.01063137459271124,3,0
002993,奥海科技,5,5,-0.002123278638953673,0.4,0.003370166916479956,-0.005785575675909427,0.5825119409487638,-0.010660380571040018,4,1
603296,华勤技术,9,9,-0.0011672057074353984,0.4444444444444444,0.0057559356947518014,-0.006705718829185159,0.8583622190808782,-0.010750798801838712,9,0
301297,富乐德,1,1,-0.010838327066202802,0,,-0.010838327066202802,,-0.010838327066202802,1,0
600196,复星医药,3,3,-0.003619251992355428,0.3333333333333333,0.0010763802831795797,-0.005967068130122932,0.1803867929286412,-0.010841588947104186,3,0
601872,招商轮船,3,3,-0.0036071726858027575,0.6666666666666666,0.0014868844945893364,-0.013795287046586946,0.1077820627847829,-0.010860917717225527,3,0
600497,驰宏锌锗,6,6,-0.0017606523670899803,0.3333333333333333,0.011563336691460258,-0.008422646896365099,1.3728863187236975,-0.010982761450771483,6,0
600256,广汇能源,1,1,-0.011060305031879492,0,,-0.011060305031879492,,-0.011060305031879492,1,0
300142,沃森生物,1,1,-0.011108327759330905,0,,-0.011108327759330905,,-0.011108327759330905,1,0
600685,中船防务,1,1,-0.011192090417446177,0,,-0.011192090417446177,,-0.011192090417446177,1,0
001287,中电港,3,3,-0.003758094776851221,0.3333333333333333,0.0006286396031919281,-0.005951461966872795,0.10562776116038051,-0.01126204241225881,3,0
000426,兴业银锡,8,8,-0.0013489860690018697,0.25,0.01572676089109548,-0.007040901722367654,2.233628803699169,-0.011338436088616066,6,2
002402,和而泰,2,2,-0.005714911268823285,0,,-0.005714911268823285,,-0.01139972508643683,2,0
688188,柏楚电子,2,2,-0.005716606545602631,0,,-0.005716606545602631,,-0.011404081888959028,2,0
600410,华胜天成,1,1,-0.011520818544525468,0,,-0.011520818544525468,,-0.011520818544525468,1,0
000951,中国重汽,2,2,-0.005791040549606662,0,,-0.005791040549606662,,-0.011549262569261254,2,0
300547,川环科技,4,4,-0.0028988774154622967,0.5,0.0024754879401653893,-0.008273242771089984,0.2992161609007454,-0.011608591078621222,4,0
603160,汇顶科技,5,5,-0.0023521533168387337,0.4,0.0021376236145940206,-0.005345337937793904,0.3999042978143769,-0.011748372825934217,5,0
000751,锌业股份,1,1,-0.01177580071905815,0,,-0.01177580071905815,,-0.01177580071905815,1,0
000539,粤电力Ａ,2,2,-0.005895679672697718,0.5,0.00027874064260447005,-0.012070099987999905,0.023093482479978958,-0.011794723772822313,2,0
688131,皓元医药,3,3,-0.003884472881826917,0.3333333333333333,0.01261334831623151,-0.01213338348085613,1.0395573778849618,-0.011810610021696588,3,0
300066,三川智慧,2,2,-0.005919869142124057,0.5,0.0024542281620522086,-0.014293966446300321,0.1716967904795545,-0.011874818939247911,2,0
601100,恒立液压,4,4,-0.0029799871355992704,0.25,0.0010487771527026854,-0.004322908565033256,0.24260914542258363,-0.01187899225272171,4,0
688116,天奈科技,2,2,-0.006041333334003418,0,,-0.006041333334003418,,-0.012062121112217605,2,0
688352,颀中科技,1,1,-0.012081846087942605,0,,-0.012081846087942605,,-0.012081846087942605,1,0
002083,孚日股份,4,4,-0.0030279434389566253,0.5,0.0016747053773610307,-0.007730592255274282,0.2166335155263744,-0.012104052051854275,3,1
300130,新国都,2,2,-0.006076338235368516,0,,-0.006076338235368516,,-0.012115853441372448,2,0
300488,恒锋工具,4,4,-0.0030510438583046797,0.25,0.006331035134889863,-0.00617840352270286,1.0247040536646967,-0.012214011258011248,4,0
600521,华海药业,2,2,-0.006106649349647331,0.5,0.000727045356792134,-0.012940344056086794,0.05618439151547529,-0.012222706916355852,2,0
688112,鼎阳科技,4,4,-0.003082076228851454,0.25,0.006221672146715097,-0.006183325687373638,1.0062015913895273,-0.012338945035020754,3,1
300775,三角防务,4,4,-0.003070082057327006,0.25,0.007652119397944968,-0.006644149209084331,1.1517079398943166,-0.01234265304022486,3,1
603766,隆鑫通用,4,4,-0.003082215126463699,0.25,0.007709394749052635,-0.006679418418302478,1.1542014987304714,-0.012377132488081699,4,0
601600,中国铝业,3,3,-0.004145342561712949,0,,-0.004145342561712949,,-0.012386305078919801,3,0
300634,彩讯股份,1,1,-0.012414369557844362,0,,-0.012414369557844362,,-0.012414369557844362,1,0
688608,恒玄科技,7,7,-0.0017550276912000776,0.42857142857142855,0.007311105734825296,-0.008554627760719108,0.8546375060755091,-0.012466173825594784,7,0
600821,金开新能,2,2,-0.00626095707824642,0,,-0.00626095707824642,,-0.012483256325826808,2,0
301219,腾远钴业,2,2,-0.006262900711089148,0,,-0.006262900711089148,,-0.012503165477635525,2,0
002074,国轩高科,2,2,-0.006315013902159937,0,,-0.006315013902159937,,-0.012590312463269804,2,0
688615,合合信息,1,1,-0.012600496844110576,0,,-0.012600496844110576,,-0.012600496844110576,1,0
600030,中信证券,2,2,-0.006327647091646127,0,,-0.006327647091646127,,-0.01262212142442698,2,0
002317,众生药业,1,1,-0.012649060896359421,0,,-0.012649060896359421,,-0.012649060896359421,1,0
603876,鼎胜新材,3,3,-0.004269923069357694,0.3333333333333333,0.006057969298630562,-0.009433869253351823,0.6421510767152285,-0.012845388090659049,3,0
603486,科沃斯,2,2,-0.0064695732482457635,0,,-0.0064695732482457635,,-0.012921252085248636,2,0
000700,模塑科技,5,5,-0.0024976308766275768,0.4,0.014592262374072074,-0.013890893043760677,1.0504913059298537,-0.012977406787196832,5,0
300802,矩子科技,4,4,-0.003247804248240699,0.25,0.011355816662952267,-0.00811567788530502,1.399244379020283,-0.013077404738080167,4,0
002023,海特高新,3,3,-0.004380551698959085,0.3333333333333333,0.0004902760041473062,-0.006815965550512281,0.07193052847963081,-0.013102753467811867,3,0
688698,伟创电气,1,1,-0.013150521549356253,0,,-0.013150521549356253,,-0.013150521549356253,1,0
600499,科达制造,5,5,-0.0026338406203326057,0.2,0.009932480656510534,-0.005775420939543391,1.7197847153450607,-0.01322780915269961,5,0
300953,震裕科技,5,5,-0.002649390264289319,0.4,0.005867926487155507,-0.008327601431919204,0.704635846843497,-0.013354484588304127,5,0
000899,赣能股份,1,1,-0.01341718704285011,0,,-0.01341718704285011,,-0.01341718704285011,1,0
002716,湖南白银,2,2,-0.006827251362398201,0,,-0.006827251362398201,,-0.0136129802427859,2,0
002823,凯中精密,1,1,-0.013650269299885442,0,,-0.013650269299885442,,-0.013650269299885442,1,0
688360,德马科技,2,2,-0.006862011352433971,0,,-0.006862011352433971,,-0.013677402096303193,2,0
