tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-06-16,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-06-16 10:30:00,2026-06-16 10:31:00,2026-06-16 10:45:00,65.23999786376953,65.1500015258789,-0.0013794656780730108,-0.002379465678073011,0.005698486752548693,0.007249748687774726,0.015394270420583611,0.021708564987476864,0.058253997002099434,-0.010905689607971336,441505757.55,7046233979.82,4756073330.4,65.045399,3.875073,2026-06-15,10
2026-06-16,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-06-16 14:15:00,2026-06-16 14:16:00,2026-06-16 14:30:00,65.62000274658203,66.0199966430664,0.006095609261540513,0.005095609261540513,0.002444296736132001,0.005362434832495211,0.009849174462687182,0.014490438911862746,0.058253997002099434,-0.006058677928248324,441505757.55,7046233979.82,4756073330.4,65.045399,3.875073,2026-06-15,10
2026-06-17,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-06-17 10:30:00,2026-06-17 10:31:00,2026-06-17 10:45:00,64.87999725341797,66.05000305175781,0.01803338236544394,0.01703338236544394,0.007140625544047374,0.008863313893067382,0.021732240211306486,0.033296582935354424,0.033296582935354424,-0.02303879422256927,433826633.65,7121675457.12,4806994886.4,65.741816,3.916562,2026-06-16,10
2026-06-17,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-06-17 14:00:00,2026-06-17 14:01:00,2026-06-17 14:15:00,67.6500015258789,66.4000015258789,-0.01847745708507964,-0.01947745708507964,0.015613284882115996,0.02329452278489641,0.026399601988944088,0.029925583562323332,0.06990696219885972,0.01867185356710066,433826633.65,7121675457.12,4806994886.4,65.741816,3.916562,2026-06-16,10
2026-06-18,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-06-18 11:00:00,2026-06-18 11:01:00,2026-06-18 11:15:00,67.08999633789062,66.5999984741211,-0.007303590557699802,-0.008303590557699803,0.004492408763727251,0.0140589612051929,0.007963918181711938,0.025570782088456756,0.05768647019136197,0.004341981008416651,428904813.9,7196039199.03,4857188991.6,66.428285,3.957458,2026-06-17,10
2026-06-18,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-06-18 14:00:00,2026-06-18 14:01:00,2026-06-18 14:15:00,67.16000366210938,66.70999908447266,-0.006700484709630916,-0.007700484709630916,0.004789697747609845,0.008412161050938005,0.00826066997953645,0.011139513177329752,0.05768647019136197,0.005090527522535027,428904813.9,7196039199.03,4857188991.6,66.428285,3.957458,2026-06-17,10
2026-06-23,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-06-23 13:15:00,2026-06-23 13:16:00,2026-06-23 13:30:00,63.4900016784668,63.06999969482422,-0.006615246062988023,-0.007615246062988023,0.009684025708842414,0.01016517469750533,0.007285383099767229,0.03360128821466457,0.04678456288936217,0.030460097476267434,414694736.1,6834997843.38,4613492973.6,63.09543,3.758903,2026-06-22,10
2026-07-06,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-07-06 11:15:00,2026-07-06 11:16:00,2026-07-06 11:30:00,65.0199966430664,65.69999694824219,0.01045832575028749,0.009458325750287488,0.013564121528857331,0.014671491273351656,0.013406088696734209,0.025786154543946394,0.07075471867866567,0.003240726459610155,570647487.2,7231000000,4881000000,55.9,3.87,2026-07-03,10
2026-07-06,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-07-06 13:15:00,2026-07-06 13:16:00,2026-07-06 13:30:00,66.12999725341797,65.80000305175781,-0.004990083401872569,-0.005990083401872569,0.0034891286911769015,0.006849385061482138,0.01753575376385208,0.030747803248386774,0.07075471867866567,0.020833308804674155,570647487.2,7231000000,4881000000,55.9,3.87,2026-07-03,10
2026-07-14,301235,华康洁净,SZ,TAIL_MOMENTUM,2026-07-14 14:45:00,2026-07-14 14:46:00,2026-07-14 15:00:00,51.400001525878906,51.43000030517578,0.0005836338211346881,-0.00041636617886531193,-0.0009721803765090353,0.0070560683481291075,0.010224153588740625,0.024399911643710803,0.06693624888827987,0.0070560683481291075,557393127.25,6173000000,4351000000,47.73,3.3,2026-07-13,10
2026-07-15,301235,华康洁净,SZ,ROLLING_MOMENTUM,2026-07-15 10:15:00,2026-07-15 10:16:00,2026-07-15 10:30:00,51.20000076293945,51.81999969482422,0.01210935395793089,0.01110935395793089,0.008070863259245886,0.011655475405714766,0.014059387811339752,0.020286405778189076,0.054021372146820346,-0.0005855306988943321,554033153.65,6104000000,4303000000,47.2,3.26,2026-07-14,10
