tradeDate,symbol,name,market,signalType,signalTime,entryTime,exitTime,entryPrice,exitPrice,grossReturn,netReturn,momentum5,momentum15,momentum30,rollingAmplitude30,intradayAmplitude,tailMomentum,averageAmount20,totalMarketCap,floatMarketCap,peTtm,pb,filterDataDate,roundTripCostBps
2026-06-16,688208,道通科技,SH,ROLLING_MOMENTUM,2026-06-16 10:45:00,2026-06-16 10:46:00,2026-06-16 11:00:00,28.170000076293945,28.020000457763672,-0.005324800075400149,-0.006324800075400149,0.0024902060940703574,0.01112305190554519,0.013304597135520346,0.015844386728699922,0.027626325792754258,0.0014214966735948131,631364645.75,18631099659.8,18631100910.8,19.907678,5.065837,2026-06-15,10
2026-06-22,688208,道通科技,SH,ROLLING_MOMENTUM,2026-06-22 13:15:00,2026-06-22 13:16:00,2026-06-22 13:30:00,26.290000915527344,26.149999618530273,-0.005325267863128258,-0.006325267863128258,0.0030534321136057585,0.004587188070846571,0.008829230568949242,0.011153881366436247,0.06088631511574105,-0.010169437219348598,567372081.1,18483659302.78,18483660543.88,19.750135,5.025748,2026-06-18,10
2026-06-25,688208,道通科技,SH,ROLLING_MOMENTUM,2026-06-25 11:00:00,2026-06-25 11:01:00,2026-06-25 11:15:00,25.770000457763672,25.850000381469727,0.00310438192801632,0.00210438192801632,0.00467839536132808,0.006640627881279171,0.008216001416631702,0.013354287698904344,0.025844915641722643,0.005854785855454292,517501976.95,17210310764.88,17210311920.48,18.389539,4.679522,2026-06-24,10
2026-06-26,688208,道通科技,SH,TAIL_MOMENTUM,2026-06-26 14:45:00,2026-06-26 14:46:00,2026-06-26 15:00:00,24.40999984741211,24.290000915527344,-0.004915974298848158,-0.005915974298848158,0.0032867675926266937,0.00909088043052475,0.009925548721634758,0.013277995425687417,0.06597510902159276,0.00909088043052475,497811587.1,17210310764.88,17210311920.48,18.389539,4.679522,2026-06-25,10
2026-06-29,688208,道通科技,SH,ROLLING_MOMENTUM,2026-06-29 13:30:00,2026-06-29 13:31:00,2026-06-29 13:45:00,24.360000610351562,24.399999618530273,0.0016419953684940758,0.0006419953684940758,0.01793910377528518,0.023489910333813313,0.016666650772094727,0.03114477121168746,0.032448397497571335,0.004115242164996147,471894205.4,16278755781.89,16278756874.94,17.394155,4.42623,2026-06-26,10
2026-07-01,688208,道通科技,SH,ROLLING_MOMENTUM,2026-07-01 11:15:00,2026-07-01 11:16:00,2026-07-01 11:30:00,25.440000534057617,25.600000381469727,0.006289302046118772,0.005289302046118772,0.005535760560707592,0.0059335290528497175,0.00792710133048713,0.009924573032937811,0.030497601386639372,0.004741242266514956,409899773.6,16881920878.79,16881922012.34,18.038648,4.590232,2026-06-30,10
2026-07-03,688208,道通科技,SH,ROLLING_MOMENTUM,2026-07-03 13:15:00,2026-07-03 13:16:00,2026-07-03 13:30:00,26.170000076293945,25.940000534057617,-0.008788671821391092,-0.009788671821391093,0.003069835968746215,0.008876863897754994,0.015540000858084602,0.01989080503206786,0.07591839225924746,0.0034549003924670973,380257656.75,16365879629.22,16365880728.12,17.487248,4.449919,2026-07-02,10
2026-07-06,688208,道通科技,SH,ROLLING_MOMENTUM,2026-07-06 11:00:00,2026-07-06 11:01:00,2026-07-06 11:15:00,26.049999237060547,26,-0.0019193565652552147,-0.0029193565652552147,0.009309533154608696,0.01245134962352501,0.01245134962352501,0.015216594216439505,0.028672485303825823,-0.011022387459722616,385883436.75,17418000000,17418000000,18.71,4.95,2026-07-03,10
2026-07-08,688208,道通科技,SH,ROLLING_MOMENTUM,2026-07-08 10:30:00,2026-07-08 10:31:00,2026-07-08 10:45:00,25.239999771118164,25.06999969482422,-0.006735343812818706,-0.007735343812818706,0.007581825143924581,0.011618626849539737,0.00798406263596041,0.012429809915964318,0.038523237621732154,0.023095611336142463,381880210,17190000000,17190000000,18.46,4.88,2026-07-07,10
2026-07-09,688208,道通科技,SH,ROLLING_MOMENTUM,2026-07-09 13:15:00,2026-07-09 13:16:00,2026-07-09 13:30:00,24.540000915527344,24.440000534057617,-0.0040749950178874395,-0.0050749950178874395,0.006552000283056136,0.011522662363646186,0.014444919029388492,0.019493956924774958,0.03359599524832091,-0.006065492167684372,369246677.15,16956000000,16956000000,18.21,4.81,2026-07-08,10
