tradeDate,symbol,name,level1Code,level1Name,dayStartBenchmarkWeightPct,dayStartTargetWeightPct,dayStartActiveWeightPct,intradayBenchmarkContribution,intradayEnhancedContribution,intradayExcessContribution,minuteCount
2026-07-01,601318,中国平安,490000,非银金融,1.7988560915126783,1.7380436127668686,-0.06081247874580975,0.0007208877716614534,0.0006965172995046659,-0.00002437047215678693,240
2026-07-01,688041,海光信息,270000,电子,1.2169026477881766,1.167685388046126,-0.0492172597420506,-0.0006002904068815916,-0.000576011842832239,0.000024278564049353025,240
2026-07-01,688506,百利天恒,370000,医药生物,0.08599312055035593,0.06161233157364319,-0.024380788976712746,0.000081494323897878,0.00005838903476500419,-0.000023105289132873734,240
2026-07-01,300394,天孚通信,730000,通信,0.6999440044796413,0.6626736105417674,-0.0372703939378739,-0.00037700984779185065,-0.00035693494829170226,0.000020074899500148294,240
2026-07-01,600176,中国巨石,610000,建筑材料,0.6189504839612828,0.5778460679741177,-0.04110441598716508,-0.00030199767188771444,-0.0002819420482892287,0.000020055623598485638,240
2026-07-01,688082,盛美上海,270000,电子,0.22098232141428678,0.19181418286184942,-0.029168138552437356,-0.00015071893147659973,-0.00013082507459407104,0.000019893856882528668,240
2026-07-01,600030,中信证券,490000,非银金融,0.9909207263418922,1.0612730624303257,0.0703523360884335,0.0002800863529344629,0.00029997162600587323,0.000019885273071410455,240
2026-07-01,300803,指南针,710000,计算机,0.11899048076153902,0.0870508474967114,-0.03193963326482763,0.00007032518739106073,0.00005144837741285643,-0.000018876809978204442,240
2026-07-01,688981,中芯国际,270000,电子,1.1439084873210137,1.0914312320357409,-0.052477255285272806,-0.000398392910535337,-0.00038011647784711756,0.000018276432688219722,240
2026-07-01,688126,沪硅产业,270000,电子,0.23298136149108062,0.19619961553886284,-0.03678174595221778,0.00011042520665179148,0.00009299191554303978,-0.000017433291108751837,240
2026-07-01,601899,紫金矿业,240000,有色金属,1.4648828093752495,1.307785517812456,-0.1570972915627935,0.00015782698127135884,0.00014090126466482936,-0.000016925716606529465,240
2026-07-01,002648,卫星化学,220000,基础化工,0.1399888008959283,0.1649008962633893,0.024912095367461,0.00009493462949225323,0.00011182898481531812,0.000016894355323064836,240
2026-07-01,600919,江苏银行,480000,银行,0.5599552035837132,0.6347052798894702,0.07475007630575703,0.0001196128826024586,0.00013558036008005407,0.0000159674774775955,240
2026-07-01,300033,同花顺,710000,计算机,0.2569794416446683,0.23963373664656556,-0.01734570499810273,0.0002066220342154117,0.00019267537440219548,-0.000013946659813216137,240
2026-07-01,002001,新 和 成,220000,基础化工,0.1539876809855211,0.17913771087439445,0.025150029888873354,0.00008380084179655677,0.00009748760987051934,0.00001368676807396249,240
