strategy,tradeDate,count,grossReturn,grossTradedNotional,oneWayTurnover,cost,netReturn
13因子-反向Bottom100,2018-08-10,100,-0.06095770936092586,0.32,0.16,0.00048,-0.06143770936092586
13因子-反向Bottom100,2018-08-17,100,0.004182794548707557,0.42,0.21,0.00063,0.003552794548707557
13因子-反向Bottom100,2018-08-24,100,-0.02037491518691671,0.56,0.28,0.0008400000000000001,-0.021214915186916712
13因子-反向Bottom100,2018-08-31,100,0.01535224402751336,0.62,0.31,0.00093,0.01442224402751336
13因子-反向Bottom100,2018-09-07,100,-0.037949250245024005,0.42,0.21,0.00063,-0.038579250245024004
13因子-反向Bottom100,2018-09-14,100,0.011200023625262196,0.5,0.25,0.00075,0.010450023625262195
13因子-反向Bottom100,2018-09-21,100,-0.07214213556822716,0.58,0.29,0.00087,-0.07301213556822715
13因子-反向Bottom100,2018-10-08,100,-0.07509266269424775,0.38,0.19,0.00057,-0.07566266269424775
13因子-反向Bottom100,2018-10-15,100,-0.006963946134852235,0.66,0.33,0.00099,-0.007953946134852235
13因子-反向Bottom100,2018-10-22,100,-0.023014902029222472,0.44,0.22,0.00066,-0.023674902029222473
13因子-反向Bottom100,2018-10-29,100,0.09058860993720072,0.6,0.3,0.0009,0.08968860993720072
13因子-反向Bottom100,2018-11-05,100,0.0036309768624128557,0.52,0.26,0.0007800000000000001,0.0028509768624128554
13因子-反向Bottom100,2018-11-12,100,0.051219227324647745,0.56,0.28,0.0008400000000000001,0.050379227324647745
13因子-反向Bottom100,2018-11-19,100,-0.09385046013218121,0.5,0.25,0.00075,-0.09460046013218121
13因子-反向Bottom100,2018-11-26,100,-0.008394070631207258,0.64,0.32,0.00096,-0.009354070631207259
13因子-反向Bottom100,2018-12-03,100,-0.05142033609189458,0.4,0.2,0.0006000000000000001,-0.05202033609189458
13因子-反向Bottom100,2018-12-10,100,-0.010462784599657125,0.52,0.26,0.0007800000000000001,-0.011242784599657125
13因子-反向Bottom100,2018-12-17,100,-0.009340483298888574,0.56,0.28,0.0008400000000000001,-0.010180483298888574
13因子-反向Bottom100,2018-12-24,100,-0.026980553441517036,0.54,0.27,0.0008100000000000001,-0.027790553441517037
13因子-反向Bottom100,2019-01-02,100,0.015634442955275954,0.5,0.25,0.00075,0.014884442955275953
13因子-反向Bottom100,2019-01-09,100,-0.0015725604191623,0.44,0.22,0.00066,-0.0022325604191623
13因子-反向Bottom100,2019-01-16,100,-0.018347504770788583,0.48,0.24,0.0007199999999999999,-0.01906750477078858
13因子-反向Bottom100,2019-01-23,100,-0.10396973468028013,0.4,0.2,0.0006000000000000001,-0.10456973468028014
13因子-反向Bottom100,2019-01-30,100,0.07145636326858575,0.44,0.22,0.00066,0.07079636326858575
13因子-反向Bottom100,2019-02-13,100,0.0673980591905553,0.42,0.21,0.00063,0.0667680591905553
13因子-反向Bottom100,2019-02-20,100,0.06078926418166928,0.58,0.29,0.00087,0.05991926418166928
13因子-反向Bottom100,2019-02-27,100,0.10815689999049523,0.78,0.39,0.00117,0.10698689999049522
13因子-反向Bottom100,2019-03-06,100,0.0018620042790725988,0.42,0.21,0.00063,0.0012320042790725989
13因子-反向Bottom100,2019-03-13,100,-0.010080885216662503,0.5,0.25,0.00075,-0.010830885216662504
13因子-反向Bottom100,2019-03-20,100,-0.02908917051487138,0.56,0.28,0.0008400000000000001,-0.02992917051487138
13因子-反向Bottom100,2019-03-27,100,0.04643525897493991,0.62,0.31,0.00093,0.045505258974939906
13因子-反向Bottom100,2019-04-03,100,-0.013359255991646179,0.54,0.27,0.0008100000000000001,-0.014169255991646179
13因子-反向Bottom100,2019-04-11,100,0.009121034826528316,0.6,0.3,0.0009,0.008221034826528317
13因子-反向Bottom100,2019-04-18,100,-0.09311814669125035,0.42,0.21,0.00063,-0.09374814669125035
13因子-反向Bottom100,2019-04-25,100,-0.12040450094387274,0.7000000000000001,0.35000000000000003,0.0010500000000000002,-0.12145450094387274
13因子-反向Bottom100,2019-05-07,100,0.020574829888075987,0.76,0.38,0.00114,0.01943482988807599
13因子-反向Bottom100,2019-05-14,100,-0.01751465424791057,0.58,0.29,0.00087,-0.01838465424791057
13因子-反向Bottom100,2019-05-21,100,-0.022400312675732944,0.48,0.24,0.0007199999999999999,-0.023120312675732942
13因子-反向Bottom100,2019-05-28,100,-0.05474096625318298,0.42,0.21,0.00063,-0.055370966253182975
13因子-反向Bottom100,2019-06-04,100,0.04654723535655892,0.54,0.27,0.0008100000000000001,0.04573723535655892
13因子-反向Bottom100,2019-06-12,100,-0.02939801337750631,0.46,0.23,0.0006900000000000001,-0.03008801337750631
13因子-反向Bottom100,2019-06-19,100,0.007405266449230646,0.44,0.22,0.00066,0.006745266449230646
13因子-反向Bottom100,2019-06-26,100,-0.008162698645458093,0.44,0.22,0.00066,-0.008822698645458094
13因子-反向Bottom100,2019-07-03,100,-0.06179625739672631,0.48,0.24,0.0007199999999999999,-0.06251625739672631
13因子-反向Bottom100,2019-07-10,100,0.001623016115387268,0.46,0.23,0.0006900000000000001,0.0009330161153872679
13因子-反向Bottom100,2019-07-17,100,-0.023035142832910357,0.38,0.19,0.00057,-0.023605142832910358
13因子-反向Bottom100,2019-07-24,100,-0.00604531673550256,0.46,0.23,0.0006900000000000001,-0.00673531673550256
13因子-反向Bottom100,2019-07-31,100,-0.0517826045269129,0.38,0.19,0.00057,-0.0523526045269129
13因子-反向Bottom100,2019-08-07,100,0.011899390808865776,0.38,0.19,0.00057,0.011329390808865776
13因子-反向Bottom100,2019-08-14,100,0.05761303559688156,0.44,0.22,0.00066,0.05695303559688156
13因子-反向Bottom100,2019-08-21,100,-0.01208407854988883,0.46,0.23,0.0006900000000000001,-0.01277407854988883
13因子-反向Bottom100,2019-08-28,100,0.010861298500006122,0.52,0.26,0.0007800000000000001,0.010081298500006122
13因子-反向Bottom100,2019-09-04,100,0.030825393694658244,0.6,0.3,0.0009,0.029925393694658242
13因子-反向Bottom100,2019-09-11,100,-0.0016668623970589058,0.38,0.19,0.00057,-0.0022368623970589058
13因子-反向Bottom100,2019-09-19,100,-0.09903808792534192,0.48,0.24,0.0007199999999999999,-0.09975808792534192
13因子-反向Bottom100,2019-09-26,100,0.016693702840788846,0.54,0.27,0.0008100000000000001,0.015883702840788844
13因子-反向Bottom100,2019-10-10,100,-0.03113342114742247,0.44,0.22,0.00066,-0.03179342114742247
13因子-反向Bottom100,2019-10-17,100,-0.02358173399241192,0.5,0.25,0.00075,-0.02433173399241192
13因子-反向Bottom100,2019-10-24,100,-0.03817576166534119,0.54,0.27,0.0008100000000000001,-0.038985761665341186
13因子-反向Bottom100,2019-10-31,100,0.01562661727183308,0.6,0.3,0.0009,0.01472661727183308
13因子-反向Bottom100,2019-11-07,100,-0.011847553566811619,0.42,0.21,0.00063,-0.012477553566811619
13因子-反向Bottom100,2019-11-14,100,-0.007431248241318995,0.5,0.25,0.00075,-0.008181248241318995
13因子-反向Bottom100,2019-11-21,100,-0.05191949325241205,0.48,0.24,0.0007199999999999999,-0.052639493252412045
13因子-反向Bottom100,2019-11-28,100,0.02529062158872364,0.4,0.2,0.0006000000000000001,0.02469062158872364
13因子-反向Bottom100,2019-12-05,100,0.030631077901929774,0.38,0.19,0.00057,0.030061077901929772
13因子-反向Bottom100,2019-12-12,100,0.04959907622022017,0.44,0.22,0.00066,0.048939076220220167
13因子-反向Bottom100,2019-12-19,100,-0.02745077758471381,0.54,0.27,0.0008100000000000001,-0.028260777584713813
13因子-反向Bottom100,2019-12-26,100,0.007778491994561443,0.46,0.23,0.0006900000000000001,0.0070884919945614425
13因子-反向Bottom100,2020-01-03,100,0.006042921578219879,0.58,0.29,0.00087,0.005172921578219879
13因子-反向Bottom100,2020-01-10,100,0.0032325300626036635,0.62,0.31,0.00093,0.0023025300626036633
13因子-反向Bottom100,2020-01-17,100,-0.11823425049262552,0.54,0.27,0.0008100000000000001,-0.11904425049262553
13因子-反向Bottom100,2020-02-03,100,0.11767588968392573,0.8,0.4,0.0012000000000000001,0.11647588968392572
13因子-反向Bottom100,2020-02-10,100,-0.0074989593857335765,0.54,0.27,0.0008100000000000001,-0.008308959385733576
13因子-反向Bottom100,2020-02-17,100,0.061431049288035736,0.52,0.26,0.0007800000000000001,0.06065104928803573
13因子-反向Bottom100,2020-02-24,100,-0.04496702579587627,0.62,0.31,0.00093,-0.04589702579587627
13因子-反向Bottom100,2020-03-02,100,0.01575520932550607,0.58,0.29,0.00087,0.01488520932550607
13因子-反向Bottom100,2020-03-09,100,-0.08629075521143538,0.54,0.27,0.0008100000000000001,-0.08710075521143539
13因子-反向Bottom100,2020-03-16,100,-0.06979159548748383,0.54,0.27,0.0008100000000000001,-0.07060159548748383
13因子-反向Bottom100,2020-03-23,100,-0.02802910605310984,0.52,0.26,0.0007800000000000001,-0.02880910605310984
13因子-反向Bottom100,2020-03-30,100,0.05926313081378077,0.44,0.22,0.00066,0.05860313081378077
13因子-反向Bottom100,2020-04-07,100,-0.027904654879374154,0.42,0.21,0.00063,-0.028534654879374153
13因子-反向Bottom100,2020-04-14,100,-0.004185205296664714,0.6,0.3,0.0009,-0.005085205296664713
13因子-反向Bottom100,2020-04-21,100,-0.08931103245833695,0.48,0.24,0.0007199999999999999,-0.09003103245833695
13因子-反向Bottom100,2020-04-28,100,0.022227811288740993,0.8200000000000001,0.41000000000000003,0.0012300000000000002,0.020997811288740995
13因子-反向Bottom100,2020-05-08,100,0.014974002419790095,0.6,0.3,0.0009,0.014074002419790095
13因子-反向Bottom100,2020-05-15,100,-0.05255311280576486,0.42,0.21,0.00063,-0.053183112805764855
13因子-反向Bottom100,2020-05-22,100,-0.016501730308786832,0.48,0.24,0.0007199999999999999,-0.01722173030878683
13因子-反向Bottom100,2020-05-29,100,0.037112630634347284,0.66,0.33,0.00099,0.036122630634347286
13因子-反向Bottom100,2020-06-05,100,-0.018935562368644118,0.52,0.26,0.0007800000000000001,-0.019715562368644118
13因子-反向Bottom100,2020-06-12,100,0.009530328178835791,0.4,0.2,0.0006000000000000001,0.008930328178835791
13因子-反向Bottom100,2020-06-19,100,0.01611216334840453,0.56,0.28,0.0008400000000000001,0.01527216334840453
13因子-反向Bottom100,2020-06-30,100,0.08424602141829109,0.38,0.19,0.00057,0.08367602141829109
13因子-反向Bottom100,2020-07-07,100,0.08735559397509368,0.52,0.26,0.0007800000000000001,0.08657559397509368
13因子-反向Bottom100,2020-07-14,100,-0.06910909499499711,0.46,0.23,0.0006900000000000001,-0.0697990949949971
13因子-反向Bottom100,2020-07-21,100,-0.023826494605199824,0.64,0.32,0.00096,-0.024786494605199823
13因子-反向Bottom100,2020-07-28,100,0.08573041108938914,0.44,0.22,0.00066,0.08507041108938915
13因子-反向Bottom100,2020-08-04,100,-0.04816528907594861,0.48,0.24,0.0007199999999999999,-0.04888528907594861
13因子-反向Bottom100,2020-08-11,100,0.036554239949197743,0.5,0.25,0.00075,0.03580423994919774
13因子-反向Bottom100,2020-08-18,100,-0.032883402839619304,0.46,0.23,0.0006900000000000001,-0.03357340283961931
13因子-反向Bottom100,2020-08-25,100,0.0010549043118764923,0.62,0.31,0.00093,0.0001249043118764922
13因子-反向Bottom100,2020-09-01,100,0.05619568045546986,0.72,0.36,0.00108,0.05511568045546986
13因子-反向Bottom100,2020-09-08,100,-0.08705938810240342,0.66,0.33,0.00099,-0.08804938810240343
13因子-反向Bottom100,2020-09-15,100,-0.01852416036565522,0.46,0.23,0.0006900000000000001,-0.01921416036565522
13因子-反向Bottom100,2020-09-22,100,-0.06369417318711967,0.42,0.21,0.00063,-0.06432417318711968
13因子-反向Bottom100,2020-09-29,100,0.14618597709016512,0.32,0.16,0.00048,0.1457059770901651
13因子-反向Bottom100,2020-10-14,100,-0.03580142763079675,0.36,0.18,0.00054,-0.03634142763079675
13因子-反向Bottom100,2020-10-21,100,-0.003266007943770016,0.56,0.28,0.0008400000000000001,-0.004106007943770016
13因子-反向Bottom100,2020-10-28,100,-0.02818360886254233,0.48,0.24,0.0007199999999999999,-0.02890360886254233
13因子-反向Bottom100,2020-11-04,100,-0.06335915452878926,0.46,0.23,0.0006900000000000001,-0.06404915452878926
13因子-反向Bottom100,2020-11-11,100,-0.00028196610312445914,0.46,0.23,0.0006900000000000001,-0.0009719661031244592
13因子-反向Bottom100,2020-11-18,100,-0.020088018485657867,0.4,0.2,0.0006000000000000001,-0.020688018485657867
13因子-反向Bottom100,2020-11-25,100,-0.010744758300529322,0.36,0.18,0.00054,-0.011284758300529323
13因子-反向Bottom100,2020-12-02,100,-0.03564583577292804,0.48,0.24,0.0007199999999999999,-0.03636583577292804
13因子-反向Bottom100,2020-12-09,100,-0.03575265816121182,0.5,0.25,0.00075,-0.03650265816121182
13因子-反向Bottom100,2020-12-16,100,0.02061811102016068,0.56,0.28,0.0008400000000000001,0.01977811102016068
13因子-反向Bottom100,2020-12-23,100,-0.018971658194903554,0.32,0.16,0.00048,-0.019451658194903555
13因子-反向Bottom100,2020-12-30,100,-0.03943076042091738,0.4,0.2,0.0006000000000000001,-0.04003076042091738
13因子-反向Bottom100,2021-01-07,100,-0.0990095674808534,0.34,0.17,0.00051,-0.0995195674808534
13因子-反向Bottom100,2021-01-14,100,0.06281415623132963,0.3,0.15,0.00045,0.06236415623132963
13因子-反向Bottom100,2021-01-21,100,-0.08400907465530484,0.42,0.21,0.00063,-0.08463907465530485
13因子-反向Bottom100,2021-01-28,100,-0.06857521278513282,0.48,0.24,0.0007199999999999999,-0.06929521278513281
13因子-反向Bottom100,2021-02-04,100,0.0041234629627510885,0.4,0.2,0.0006000000000000001,0.0035234629627510887
13因子-反向Bottom100,2021-02-18,100,0.04416140205038884,0.42,0.21,0.00063,0.04353140205038884
13因子-反向Bottom100,2021-02-25,100,0.038323162286250496,0.64,0.32,0.00096,0.037363162286250494
13因子-反向Bottom100,2021-03-04,100,-0.030882763969461748,0.5,0.25,0.00075,-0.03163276396946175
13因子-反向Bottom100,2021-03-11,100,0.00975008830605851,0.64,0.32,0.00096,0.00879008830605851
13因子-反向Bottom100,2021-03-18,100,-0.03407274177327894,0.58,0.29,0.00087,-0.03494274177327894
13因子-反向Bottom100,2021-03-25,100,-0.002981774229632609,0.52,0.26,0.0007800000000000001,-0.0037617742296326088
13因子-反向Bottom100,2021-04-01,100,-0.003155799886066388,0.48,0.24,0.0007199999999999999,-0.003875799886066388
13因子-反向Bottom100,2021-04-09,100,-0.010677105348221099,0.52,0.26,0.0007800000000000001,-0.011457105348221098
13因子-反向Bottom100,2021-04-16,100,-0.03954107794432148,0.56,0.28,0.0008400000000000001,-0.04038107794432148
13因子-反向Bottom100,2021-04-23,100,-0.04729318308409361,0.54,0.27,0.0008100000000000001,-0.04810318308409361
13因子-反向Bottom100,2021-04-30,100,0.0787843394365816,0.8,0.4,0.0012000000000000001,0.07758433943658159
13因子-反向Bottom100,2021-05-12,100,-0.009835752150665103,0.44,0.22,0.00066,-0.010495752150665102
13因子-反向Bottom100,2021-05-19,100,0.023090414183074125,0.42,0.21,0.00063,0.022460414183074127
13因子-反向Bottom100,2021-05-26,100,0.032733675660164045,0.56,0.28,0.0008400000000000001,0.031893675660164045
13因子-反向Bottom100,2021-06-02,100,-0.01208523678216726,0.42,0.21,0.00063,-0.012715236782167261
13因子-反向Bottom100,2021-06-09,100,-0.003586551191145626,0.42,0.21,0.00063,-0.004216551191145626
13因子-反向Bottom100,2021-06-17,100,0.0038218899051949127,0.48,0.24,0.0007199999999999999,0.003101889905194913
13因子-反向Bottom100,2021-06-24,100,-0.029560797481427387,0.4,0.2,0.0006000000000000001,-0.030160797481427387
13因子-反向Bottom100,2021-07-01,100,0.04791494115105847,0.42,0.21,0.00063,0.04728494115105847
13因子-反向Bottom100,2021-07-08,100,0.004765212660405139,0.46,0.23,0.0006900000000000001,0.0040752126604051385
13因子-反向Bottom100,2021-07-15,100,0.048195954065116134,0.36,0.18,0.00054,0.047655954065116135
13因子-反向Bottom100,2021-07-22,100,-0.05479624591158565,0.46,0.23,0.0006900000000000001,-0.05548624591158565
13因子-反向Bottom100,2021-07-29,100,0.017258531030726543,0.52,0.26,0.0007800000000000001,0.016478531030726544
13因子-反向Bottom100,2021-08-05,100,0.05668447234394716,0.5,0.25,0.00075,0.05593447234394716
13因子-反向Bottom100,2021-08-12,100,-0.03894791947843008,0.54,0.27,0.0008100000000000001,-0.039757919478430076
13因子-反向Bottom100,2021-08-19,100,0.018426755496523582,0.58,0.29,0.00087,0.017556755496523583
13因子-反向Bottom100,2021-08-26,100,-0.005521485692869698,0.56,0.28,0.0008400000000000001,-0.006361485692869698
13因子-反向Bottom100,2021-09-02,100,0.014141042631390639,0.52,0.26,0.0007800000000000001,0.01336104263139064
13因子-反向Bottom100,2021-09-09,100,-0.003962611457416979,0.5,0.25,0.00075,-0.004712611457416979
13因子-反向Bottom100,2021-09-16,100,-0.06033320177019818,0.52,0.26,0.0007800000000000001,-0.06111320177019818
13因子-反向Bottom100,2021-09-27,100,-0.015391954341276706,0.6,0.3,0.0009,-0.016291954341276706
13因子-反向Bottom100,2021-10-11,100,-0.022650292860785234,0.46,0.23,0.0006900000000000001,-0.023340292860785233
13因子-反向Bottom100,2021-10-18,100,0.04277672100596347,0.52,0.26,0.0007800000000000001,0.04199672100596347
13因子-反向Bottom100,2021-10-25,100,-0.009588417598268468,0.52,0.26,0.0007800000000000001,-0.010368417598268467
13因子-反向Bottom100,2021-11-01,100,0.021254201197996477,0.46,0.23,0.0006900000000000001,0.020564201197996478
13因子-反向Bottom100,2021-11-08,100,0.029330343755709407,0.46,0.23,0.0006900000000000001,0.028640343755709407
13因子-反向Bottom100,2021-11-15,100,0.02586949223753286,0.38,0.19,0.00057,0.025299492237532858
13因子-反向Bottom100,2021-11-22,100,0.013189484296677075,0.46,0.23,0.0006900000000000001,0.012499484296677075
13因子-反向Bottom100,2021-11-29,100,-0.03636047536705707,0.52,0.26,0.0007800000000000001,-0.03714047536705707
13因子-反向Bottom100,2021-12-06,100,0.023043835720039048,0.42,0.21,0.00063,0.02241383572003905
13因子-反向Bottom100,2021-12-13,100,0.010973868285116182,0.6,0.3,0.0009,0.010073868285116182
13因子-反向Bottom100,2021-12-20,100,-0.04653028748142393,0.76,0.38,0.00114,-0.047670287481423934
13因子-反向Bottom100,2021-12-27,100,0.01325251684311131,0.62,0.31,0.00093,0.01232251684311131
13因子-反向Bottom100,2022-01-04,100,-0.03917509339168053,0.52,0.26,0.0007800000000000001,-0.03995509339168053
13因子-反向Bottom100,2022-01-11,100,0.026622362446304847,0.54,0.27,0.0008100000000000001,0.025812362446304846
13因子-反向Bottom100,2022-01-18,100,-0.11128314883954862,0.44,0.22,0.00066,-0.11194314883954862
13因子-反向Bottom100,2022-01-25,100,-0.02386756834992381,0.44,0.22,0.00066,-0.024527568349923812
13因子-反向Bottom100,2022-02-08,100,0.022214832778882653,0.46,0.23,0.0006900000000000001,0.021524832778882654
13因子-反向Bottom100,2022-02-15,100,0.04062586619534237,0.5,0.25,0.00075,0.03987586619534237
13因子-反向Bottom100,2022-02-22,100,-0.022036277682162805,0.54,0.27,0.0008100000000000001,-0.022846277682162807
13因子-反向Bottom100,2022-03-01,100,-0.049770200965774905,0.6,0.3,0.0009,-0.0506702009657749
13因子-反向Bottom100,2022-03-08,100,-0.037809348218439086,0.48,0.24,0.0007199999999999999,-0.038529348218439084
13因子-反向Bottom100,2022-03-15,100,0.0575419554544847,0.42,0.21,0.00063,0.0569119554544847
13因子-反向Bottom100,2022-03-22,100,-0.058694827259277875,0.54,0.27,0.0008100000000000001,-0.05950482725927787
13因子-反向Bottom100,2022-03-29,100,-0.02911907563913168,0.42,0.21,0.00063,-0.029749075639131678
13因子-反向Bottom100,2022-04-07,100,-0.05600187598310769,0.56,0.28,0.0008400000000000001,-0.05684187598310769
13因子-反向Bottom100,2022-04-14,100,-0.09707707548489271,0.62,0.31,0.00093,-0.09800707548489271
13因子-反向Bottom100,2022-04-21,100,-0.13714579741115018,0.5,0.25,0.00075,-0.13789579741115018
13因子-反向Bottom100,2022-04-28,100,0.1317096632239708,0.72,0.36,0.00108,0.1306296632239708
13因子-反向Bottom100,2022-05-10,100,-0.021387419650752314,0.62,0.31,0.00093,-0.022317419650752315
13因子-反向Bottom100,2022-05-17,100,-0.029682419428031466,0.52,0.26,0.0007800000000000001,-0.030462419428031465
13因子-反向Bottom100,2022-05-24,100,0.01313617544711208,0.5,0.25,0.00075,0.01238617544711208
13因子-反向Bottom100,2022-05-31,100,-0.005949171039581959,0.52,0.26,0.0007800000000000001,-0.006729171039581959
13因子-反向Bottom100,2022-06-08,100,-0.02664398745013509,0.6,0.3,0.0009,-0.02754398745013509
13因子-反向Bottom100,2022-06-15,100,0.008368983761927143,0.66,0.33,0.00099,0.007378983761927143
13因子-反向Bottom100,2022-06-22,100,-0.004104301596495335,0.56,0.28,0.0008400000000000001,-0.004944301596495336
13因子-反向Bottom100,2022-06-29,100,-0.03333529133859934,0.64,0.32,0.00096,-0.03429529133859934
13因子-反向Bottom100,2022-07-06,100,-0.007074857493290532,0.54,0.27,0.0008100000000000001,-0.007884857493290532
13因子-反向Bottom100,2022-07-13,100,0.022740890498366476,0.56,0.28,0.0008400000000000001,0.021900890498366476
13因子-反向Bottom100,2022-07-20,100,-0.006933466703302843,0.56,0.28,0.0008400000000000001,-0.007773466703302844
13因子-反向Bottom100,2022-07-27,100,-0.05217203631053301,0.76,0.38,0.00114,-0.05331203631053301
13因子-反向Bottom100,2022-08-03,100,0.026795414126612734,0.68,0.34,0.00102,0.025775414126612734
13因子-反向Bottom100,2022-08-10,100,0.03841077598977233,0.6,0.3,0.0009,0.03751077598977233
13因子-反向Bottom100,2022-08-17,100,-0.05626143032244844,0.52,0.26,0.0007800000000000001,-0.05704143032244844
13因子-反向Bottom100,2022-08-24,100,-0.09198708714218844,0.66,0.33,0.00099,-0.09297708714218844
13因子-反向Bottom100,2022-08-31,100,0.04363657455601401,0.76,0.38,0.00114,0.04249657455601401
13因子-反向Bottom100,2022-09-07,100,-0.0897657365552637,0.52,0.26,0.0007800000000000001,-0.0905457365552637
13因子-反向Bottom100,2022-09-15,100,-0.019834719290010648,0.56,0.28,0.0008400000000000001,-0.02067471929001065
13因子-反向Bottom100,2022-09-22,100,-0.08454335937217185,0.42,0.21,0.00063,-0.08517335937217185
13因子-反向Bottom100,2022-09-29,100,0.001344323510623391,0.44,0.22,0.00066,0.0006843235106233909
13因子-反向Bottom100,2022-10-13,100,0.025436030051314375,0.48,0.24,0.0007199999999999999,0.024716030051314376
13因子-反向Bottom100,2022-10-20,100,-0.011987803690843566,0.58,0.29,0.00087,-0.012857803690843566
13因子-反向Bottom100,2022-10-27,100,0.022436701702472313,0.5,0.25,0.00075,0.021686701702472312
13因子-反向Bottom100,2022-11-03,100,0.04735062752075659,0.48,0.24,0.0007199999999999999,0.04663062752075659
13因子-反向Bottom100,2022-11-10,100,0.00735560312236502,0.52,0.26,0.0007800000000000001,0.006575603122365019
13因子-反向Bottom100,2022-11-17,100,-0.04347900438054799,0.6,0.3,0.0009,-0.04437900438054799
13因子-反向Bottom100,2022-11-24,100,0.01454949299150813,0.42,0.21,0.00063,0.01391949299150813
13因子-反向Bottom100,2022-12-01,100,-0.005651279664304585,0.38,0.19,0.00057,-0.006221279664304585
13因子-反向Bottom100,2022-12-08,100,0.008020437246144126,0.46,0.23,0.0006900000000000001,0.007330437246144126
13因子-反向Bottom100,2022-12-15,100,-0.027403766364477535,0.56,0.28,0.0008400000000000001,-0.028243766364477535
13因子-反向Bottom100,2022-12-22,100,-0.030517389617718917,0.4,0.2,0.0006000000000000001,-0.031117389617718916
13因子-反向Bottom100,2022-12-29,100,0.020058384481684968,0.42,0.21,0.00063,0.01942838448168497
13因子-反向Bottom100,2023-01-06,100,-0.02004629292785832,0.44,0.22,0.00066,-0.020706292927858323
13因子-反向Bottom100,2023-01-13,100,-0.018505333294607,0.48,0.24,0.0007199999999999999,-0.019225333294607
13因子-反向Bottom100,2023-01-20,100,0.051076305569997586,0.38,0.19,0.00057,0.050506305569997585
13因子-反向Bottom100,2023-02-03,100,-0.01404105854619422,0.56,0.28,0.0008400000000000001,-0.014881058546194221
13因子-反向Bottom100,2023-02-10,100,-0.03610112999985163,0.72,0.36,0.00108,-0.037181129999851625
13因子-反向Bottom100,2023-02-17,100,-0.006718363004206047,0.56,0.28,0.0008400000000000001,-0.007558363004206047
13因子-反向Bottom100,2023-02-24,100,0.010856652128488395,0.5,0.25,0.00075,0.010106652128488394
13因子-反向Bottom100,2023-03-03,100,-0.01755501254839007,0.56,0.28,0.0008400000000000001,-0.01839501254839007
13因子-反向Bottom100,2023-03-10,100,-0.005379651084595693,0.52,0.26,0.0007800000000000001,-0.006159651084595694
13因子-反向Bottom100,2023-03-17,100,0.008528844342578864,0.5,0.25,0.00075,0.007778844342578864
13因子-反向Bottom100,2023-03-24,100,-0.01864368228030535,0.42,0.21,0.00063,-0.01927368228030535
13因子-反向Bottom100,2023-03-31,100,-0.016073413670873383,0.42,0.21,0.00063,-0.01670341367087338
13因子-反向Bottom100,2023-04-10,100,0.0047831615899729665,0.42,0.21,0.00063,0.004153161589972966
13因子-反向Bottom100,2023-04-17,100,-0.009068622486928645,0.6,0.3,0.0009,-0.009968622486928645
13因子-反向Bottom100,2023-04-24,100,0.013053973043048695,0.56,0.28,0.0008400000000000001,0.012213973043048694
13因子-反向Bottom100,2023-05-04,100,-0.02592384055862706,0.78,0.39,0.00117,-0.027093840558627062
13因子-反向Bottom100,2023-05-11,100,0.005844823006007813,0.54,0.27,0.0008100000000000001,0.005034823006007813
13因子-反向Bottom100,2023-05-18,100,-0.00595981030448394,0.56,0.28,0.0008400000000000001,-0.0067998103044839405
13因子-反向Bottom100,2023-05-25,100,0.019242116782847783,0.6,0.3,0.0009,0.01834211678284778
13因子-反向Bottom100,2023-06-01,100,0.0043683609553603515,0.56,0.28,0.0008400000000000001,0.0035283609553603515
13因子-反向Bottom100,2023-06-08,100,0.006105884653365919,0.52,0.26,0.0007800000000000001,0.005325884653365919
13因子-反向Bottom100,2023-06-15,100,-0.048457077469663955,0.54,0.27,0.0008100000000000001,-0.04926707746966395
13因子-反向Bottom100,2023-06-26,100,0.02677837439107581,0.46,0.23,0.0006900000000000001,0.02608837439107581
13因子-反向Bottom100,2023-07-03,100,-0.01369503883263233,0.44,0.22,0.00066,-0.014355038832632332
13因子-反向Bottom100,2023-07-10,100,-0.027174284008973502,0.54,0.27,0.0008100000000000001,-0.027984284008973504
13因子-反向Bottom100,2023-07-17,100,-0.060639740948755856,0.62,0.31,0.00093,-0.061569740948755856
13因子-反向Bottom100,2023-07-24,100,-0.015132954781456513,0.62,0.31,0.00093,-0.01606295478145651
13因子-反向Bottom100,2023-07-31,100,-0.009496709765899397,0.56,0.28,0.0008400000000000001,-0.010336709765899397
13因子-反向Bottom100,2023-08-07,100,-0.028214289857907006,0.52,0.26,0.0007800000000000001,-0.028994289857907005
13因子-反向Bottom100,2023-08-14,100,-0.0005897861703768148,0.6,0.3,0.0009,-0.0014897861703768148
13因子-反向Bottom100,2023-08-21,100,-0.04503497277313386,0.56,0.28,0.0008400000000000001,-0.04587497277313386
13因子-反向Bottom100,2023-08-28,100,0.035373381527920474,0.44,0.22,0.00066,0.03471338152792047
13因子-反向Bottom100,2023-09-04,100,-0.029568762928760314,0.48,0.24,0.0007199999999999999,-0.030288762928760312
13因子-反向Bottom100,2023-09-11,100,-0.03227744134939052,0.48,0.24,0.0007199999999999999,-0.03299744134939052
13因子-反向Bottom100,2023-09-18,100,-0.0008009003133755344,0.46,0.23,0.0006900000000000001,-0.0014909003133755346
13因子-反向Bottom100,2023-09-25,100,0.012346541727539994,0.48,0.24,0.0007199999999999999,0.011626541727539994
